[Connect DataFile][1.1]
Date:;30.06.2025
Time:;14:37:33,219
Unit:;C
Resolution:;0,0124812
Values:;6
Time;Hot Spot;ROI;Thermal_Corona;Detector Area;Deformation;Area 15;
00:03:29,122;33,9;33,9;48,2;64,6;25,4;64,6;
00:03:29,134;34,0;34,0;48,2;64,0;25,4;64,0;
00:03:29,147;34,0;34,0;48,3;64,1;25,5;64,1;
00:03:29,159;33,9;33,9;48,4;64,2;25,5;64,2;
00:03:29,172;33,7;33,7;47,7;63,6;25,5;63,6;
00:03:29,184;33,9;33,9;47,6;63,4;25,4;63,4;
00:03:29,197;34,1;34,1;47,5;63,0;25,4;63,0;
00:03:29,209;34,3;34,3;47,7;62,6;25,8;62,6;
00:03:29,222;34,0;34,0;47,5;62,6;25,5;62,6;
00:03:29,234;33,8;33,8;47,6;62,5;25,6;62,5;
00:03:29,247;33,6;33,6;47,6;62,3;25,6;62,3;
00:03:29,259;33,9;33,9;47,3;62,2;25,4;62,2;
00:03:29,272;33,9;33,9;47,1;61,6;25,4;61,6;
00:03:29,284;33,9;33,9;47,3;61,6;25,6;61,6;
00:03:29,297;33,7;33,7;47,0;61,3;25,8;61,3;
00:03:29,309;34,2;34,2;47,0;61,4;25,5;61,4;
00:03:29,322;33,7;33,7;47,1;60,8;25,8;60,8;
00:03:29,334;33,7;33,7;47,0;60,7;25,6;60,7;
00:03:29,347;33,6;33,6;46,8;60,5;25,4;60,5;
00:03:29,359;33,8;33,8;46,5;60,4;25,6;60,4;
00:03:29,372;34,1;34,1;46,7;60,0;25,6;60,0;
00:03:29,384;33,7;33,7;46,2;59,9;25,4;59,9;
00:03:29,397;33,7;33,7;46,3;59,8;25,4;59,8;
00:03:29,409;33,6;33,6;46,3;59,7;25,5;59,7;
00:03:29,422;33,7;33,7;46,0;59,7;25,6;59,7;
00:03:29,434;33,6;33,6;46,0;59,4;25,5;59,4;
00:03:29,447;33,4;33,4;46,0;59,0;25,4;59,0;
00:03:29,459;33,9;33,9;46,1;58,6;25,5;58,6;
00:03:29,471;33,7;33,7;46,0;58,5;25,5;58,5;
00:03:29,484;33,7;33,7;45,7;58,7;25,6;58,7;
00:03:29,496;33,6;33,6;45,6;58,4;25,4;58,4;
00:03:29,509;33,9;33,9;45,8;58,0;25,6;58,0;
00:03:29,521;33,5;33,5;45,4;57,9;25,6;57,9;
00:03:29,534;33,5;33,5;45,5;57,9;25,7;57,9;
00:03:29,546;33,5;33,5;45,5;57,8;25,7;57,8;
00:03:29,559;33,5;33,5;45,4;57,4;25,5;57,4;
00:03:29,571;33,7;33,7;45,7;57,6;25,6;57,6;
00:03:29,584;33,6;33,6;45,1;57,2;25,6;57,2;
00:03:29,596;33,8;33,8;45,1;57,0;25,6;57,0;
00:03:29,609;33,5;33,5;45,4;56,9;25,6;56,9;
00:03:29,621;33,5;33,5;45,3;56,8;25,7;56,8;
00:03:29,634;33,5;33,5;45,1;56,7;25,7;56,7;
00:03:29,646;33,7;33,7;45,1;56,2;25,6;56,2;
00:03:29,659;33,5;33,5;44,9;56,4;25,6;56,4;
00:03:29,671;33,7;33,7;44,9;56,1;25,6;56,1;
00:03:29,684;33,5;33,5;44,6;55,7;25,7;55,7;
00:03:29,696;33,4;33,4;44,6;55,8;25,5;55,8;
00:03:29,709;33,7;33,7;44,6;55,4;25,7;55,4;
00:03:29,721;33,6;33,6;44,5;55,4;25,6;55,4;
00:03:29,734;33,5;33,5;44,4;55,4;25,5;55,4;
00:03:29,746;33,6;33,6;44,7;55,4;25,8;55,4;
00:03:29,759;33,3;33,3;44,3;54,9;25,4;54,9;
00:03:29,771;33,6;33,6;44,0;54,8;25,5;54,8;
00:03:29,784;33,5;33,5;44,4;55,0;25,9;55,0;
00:03:29,796;33,9;33,9;44,2;54,6;25,4;54,6;
00:03:29,808;33,4;33,4;44,4;54,8;25,4;54,8;
00:03:29,821;33,4;33,4;44,2;54,5;25,4;54,5;
00:03:29,833;33,4;33,4;43,9;54,1;25,4;54,1;
00:03:29,846;33,3;33,3;43,9;54,3;25,6;54,3;
00:03:29,858;33,5;33,5;43,7;53,8;25,6;53,8;
00:03:29,871;33,4;33,4;43,8;53,9;25,7;53,9;
00:03:29,883;33,6;33,6;44,0;53,5;25,7;53,5;
00:03:29,896;33,3;33,3;43,4;53,7;25,8;53,7;
00:03:29,908;33,3;33,3;43,4;53,4;25,6;53,4;
00:03:29,921;33,3;33,3;43,4;53,1;25,4;53,1;
00:03:29,933;33,3;33,3;43,2;53,0;25,6;53,0;
00:03:29,946;33,5;33,5;43,2;52,8;25,8;52,8;
00:03:29,958;33,5;33,5;43,7;52,8;25,7;52,8;
00:03:29,971;33,4;33,4;43,1;52,8;25,5;52,8;
00:03:29,983;33,3;33,3;43,1;52,5;25,6;52,5;
00:03:29,996;33,2;33,2;43,4;52,8;25,7;52,8;
00:03:30,008;33,2;33,2;43,3;52,6;25,7;52,6;
00:03:30,021;33,1;33,1;43,1;52,4;25,6;52,4;
00:03:30,033;33,1;33,1;42,9;52,2;25,6;52,2;
00:03:30,046;33,4;33,4;42,8;52,0;25,5;52,0;
00:03:30,058;33,0;33,0;42,8;51,5;25,4;51,5;
00:03:30,071;33,1;33,1;42,6;51,6;25,7;51,6;
00:03:30,083;33,7;33,7;42,6;51,9;25,6;51,9;
00:03:30,096;33,5;33,5;42,8;51,7;25,8;51,7;
00:03:30,108;33,3;33,3;42,9;51,6;25,7;51,6;
00:03:30,121;33,1;33,1;42,9;51,5;25,6;51,5;
00:03:30,133;33,1;33,1;42,5;50,8;25,9;50,8;
00:03:30,145;33,3;33,3;42,4;51,0;25,8;51,0;
00:03:30,158;33,5;33,5;42,6;50,8;25,5;50,8;
00:03:30,170;33,1;33,1;42,6;50,8;25,6;50,8;
00:03:30,183;33,1;33,1;42,4;50,7;25,6;50,7;
00:03:30,195;33,2;33,2;42,2;50,7;25,7;50,7;
00:03:30,208;33,3;33,3;41,9;50,6;25,7;50,6;
00:03:30,220;33,1;33,1;42,0;50,2;25,6;50,2;
00:03:30,233;32,9;32,9;42,0;50,0;25,6;50,0;
00:03:30,245;33,3;33,3;41,9;50,3;25,5;50,3;
00:03:30,258;33,0;33,0;41,8;49,6;25,6;49,6;
00:03:30,270;33,1;33,1;42,0;50,0;25,6;50,0;
00:03:30,283;32,8;32,8;41,6;49,9;25,6;49,9;
00:03:30,295;32,9;32,9;41,8;49,7;25,6;49,7;
00:03:30,308;33,0;33,0;42,0;49,4;25,5;49,4;
00:03:30,320;33,3;33,3;41,5;49,4;25,9;49,4;
00:03:30,333;33,5;33,5;41,6;49,2;25,7;49,2;
00:03:30,345;32,7;32,7;41,3;49,3;25,4;49,3;
00:03:30,358;33,1;33,1;41,8;49,0;25,8;49,0;
00:03:30,370;33,1;33,1;41,3;49,2;25,6;49,2;
00:03:30,383;32,9;32,9;41,3;49,1;25,5;49,1;
00:03:30,395;33,0;33,0;41,3;48,8;25,5;48,8;
00:03:30,408;33,0;33,0;41,2;48,4;25,5;48,4;
00:03:30,420;33,0;33,0;41,0;48,4;25,5;48,4;
00:03:30,433;32,9;32,9;41,3;48,3;25,9;48,3;
00:03:30,445;32,9;32,9;41,1;48,6;25,6;48,6;
00:03:30,457;33,1;33,1;40,7;48,3;25,6;48,3;
00:03:30,470;32,7;32,7;40,5;48,2;25,5;48,2;
00:03:30,482;32,8;32,8;40,7;48,2;25,5;48,2;
00:03:30,495;32,9;32,9;40,9;48,2;25,4;48,2;
00:03:30,507;33,1;33,1;40,8;48,0;25,6;48,0;
00:03:30,520;32,8;32,8;41,0;47,7;25,6;47,7;
00:03:30,532;33,2;33,2;40,6;47,6;25,6;47,6;
00:03:30,545;32,8;32,8;40,9;47,5;25,4;47,5;
00:03:30,557;32,8;32,8;40,5;47,6;25,6;47,6;
00:03:30,570;32,7;32,7;40,4;47,5;25,6;47,5;
00:03:30,582;32,6;32,6;40,4;47,5;25,6;47,5;
00:03:30,595;32,5;32,5;40,4;47,4;25,6;47,4;
00:03:30,607;32,8;32,8;40,1;47,0;25,5;47,0;
00:03:30,620;32,8;32,8;40,2;47,2;25,7;47,2;
00:03:30,632;32,8;32,8;40,4;47,1;25,6;47,1;
00:03:30,645;32,9;32,9;40,5;47,0;25,6;47,0;
00:03:30,657;33,0;33,0;40,3;47,0;26,3;47,0;
00:03:30,670;33,3;33,3;40,3;46,7;25,9;46,7;
00:03:30,682;33,1;33,1;40,4;46,9;25,9;46,9;
00:03:30,695;32,8;32,8;40,5;47,1;25,8;47,1;
00:03:30,707;33,4;33,4;40,3;46,9;26,0;46,9;
00:03:30,720;32,8;32,8;40,5;46,6;25,9;46,6;
00:03:30,732;32,9;32,9;40,3;46,4;25,9;46,4;
00:03:30,745;33,1;33,1;40,2;46,4;26,1;46,4;
00:03:30,757;33,1;33,1;40,5;46,6;26,0;46,6;
00:03:30,770;33,0;33,0;40,3;46,3;26,2;46,3;
00:03:30,782;33,0;33,0;40,2;46,4;26,1;46,4;
00:03:30,794;33,0;33,0;40,1;46,5;25,9;46,5;
00:03:30,807;33,1;33,1;39,8;46,1;26,1;46,1;
00:03:30,819;33,0;33,0;40,0;46,1;25,9;46,1;
00:03:30,832;32,9;32,9;39,9;46,1;26,1;46,1;
00:03:30,844;33,1;33,1;39,8;45,9;26,0;45,9;
00:03:30,857;32,9;32,9;39,9;45,8;26,0;45,8;
00:03:30,869;32,9;32,9;39,8;45,8;26,1;45,8;
00:03:30,882;32,9;32,9;39,7;45,8;26,2;45,8;
00:03:30,894;33,1;33,1;39,9;45,5;26,2;45,5;
00:03:30,907;32,7;32,7;39,5;45,2;26,0;45,2;
00:03:30,919;32,9;32,9;39,6;45,7;26,0;45,7;
00:03:30,932;32,7;32,7;39,8;45,2;26,1;45,2;
00:03:30,944;33,1;33,1;39,3;45,5;25,9;45,5;
00:03:30,957;32,8;32,8;39,7;45,3;25,9;45,3;
00:03:30,969;32,9;32,9;39,5;45,2;26,0;45,2;
00:03:30,982;33,0;33,0;39,3;45,1;26,0;45,1;
00:03:30,994;33,0;33,0;39,4;45,3;25,9;45,3;
00:03:31,007;33,0;33,0;39,3;45,1;26,2;45,1;
00:03:31,019;33,2;33,2;39,4;44,9;26,2;44,9;
00:03:31,032;33,2;33,2;39,3;44,8;26,1;44,8;
00:03:31,044;32,9;32,9;39,3;44,7;26,0;44,7;
00:03:31,057;32,9;32,9;38,9;44,7;26,2;44,7;
00:03:31,069;32,8;32,8;39,1;44,8;26,3;44,8;
00:03:31,082;32,7;32,7;39,3;44,8;26,3;44,8;
00:03:31,094;32,9;32,9;39,1;44,8;26,3;44,8;
00:03:31,107;32,8;32,8;38,9;44,5;26,0;44,5;
00:03:31,119;32,7;32,7;39,1;44,0;26,0;44,0;
00:03:31,131;32,7;32,7;38,8;44,4;26,1;44,4;
00:03:31,144;32,9;32,9;39,2;44,0;26,1;44,0;
00:03:31,156;33,0;33,0;39,1;44,0;26,0;44,0;
00:03:31,169;33,1;33,1;39,0;44,0;25,9;44,0;
00:03:31,181;33,1;33,1;39,0;43,8;26,1;43,8;
00:03:31,194;33,1;33,1;39,0;44,0;26,1;44,0;
00:03:31,206;32,6;32,6;38,4;44,2;26,2;44,2;
00:03:31,219;32,7;32,7;38,7;43,9;26,1;43,9;
00:03:31,231;32,6;32,6;38,6;43,7;26,0;43,7;
00:03:31,244;32,9;32,9;38,4;43,7;26,0;43,7;
00:03:31,256;32,9;32,9;38,4;43,7;26,1;43,7;
00:03:31,269;32,9;32,9;38,4;43,7;26,1;43,7;
00:03:31,281;32,7;32,7;38,6;43,4;26,1;43,4;
00:03:31,294;32,8;32,8;38,6;43,6;25,9;43,6;
00:03:31,306;33,2;33,2;38,6;43,2;25,9;43,2;
00:03:31,319;32,5;32,5;38,4;43,2;25,9;43,2;
00:03:31,331;32,6;32,6;38,0;43,2;26,1;43,2;
00:03:31,344;32,7;32,7;38,2;43,0;26,0;43,0;
00:03:31,356;32,6;32,6;38,4;43,0;26,0;43,0;
00:03:31,369;32,4;32,4;38,5;43,0;26,0;43,0;
00:03:31,381;32,5;32,5;38,3;42,9;26,0;42,9;
00:03:31,394;32,5;32,5;38,1;42,9;26,1;42,9;
00:03:31,406;32,5;32,5;38,2;42,8;25,9;42,8;
00:03:31,419;32,3;32,3;38,2;42,7;25,9;42,7;
00:03:31,431;32,7;32,7;37,9;43,0;26,2;43,0;
00:03:31,444;32,6;32,6;37,9;42,9;26,3;42,9;
00:03:31,456;32,5;32,5;37,9;42,7;26,3;42,7;
00:03:31,468;32,4;32,4;37,9;42,7;26,1;42,7;
00:03:31,481;32,6;32,6;37,8;42,6;26,2;42,6;
00:03:31,493;32,7;32,7;37,9;42,3;26,1;42,3;
00:03:31,506;32,7;32,7;38,0;42,4;26,1;42,4;
00:03:31,518;32,7;32,7;37,9;42,3;25,9;42,3;
00:03:31,531;32,5;32,5;37,7;42,5;25,9;42,5;
00:03:31,543;32,8;32,8;37,9;42,6;26,0;42,6;
00:03:31,556;33,0;33,0;38,0;42,6;26,1;42,6;
00:03:31,568;32,5;32,5;37,5;42,1;26,0;42,1;
00:03:31,581;32,5;32,5;37,7;42,3;25,9;42,3;
00:03:31,593;32,6;32,6;37,7;42,0;26,2;42,0;
00:03:31,606;32,5;32,5;37,9;42,1;26,1;42,1;
00:03:31,618;33,0;33,0;37,5;42,1;26,1;42,1;
00:03:31,631;32,7;32,7;37,5;42,3;26,1;42,3;
00:03:31,643;32,7;32,7;37,6;42,1;26,0;42,1;
00:03:31,656;32,7;32,7;37,7;41,9;25,9;41,9;
00:03:31,668;32,5;32,5;37,4;41,9;26,0;41,9;
00:03:31,681;32,4;32,4;37,2;41,6;26,1;41,6;
00:03:31,693;32,9;32,9;37,2;41,5;26,0;41,5;
00:03:31,706;32,7;32,7;37,4;41,4;26,1;41,4;
00:03:31,718;32,7;32,7;37,0;41,5;26,3;41,5;
00:03:31,731;32,3;32,3;37,1;41,3;25,9;41,3;
00:03:31,743;32,4;32,4;37,2;41,6;26,0;41,6;
00:03:31,756;32,5;32,5;37,2;41,8;26,0;41,8;
00:03:31,768;32,3;32,3;37,0;41,2;26,1;41,2;
00:03:31,781;32,2;32,2;37,4;41,3;26,1;41,3;
00:03:31,793;32,5;32,5;36,9;41,1;25,8;41,1;
00:03:31,805;32,4;32,4;37,0;41,2;26,0;41,2;
00:03:31,818;32,3;32,3;36,4;41,1;25,9;41,1;
00:03:31,830;32,3;32,3;36,8;41,1;25,9;41,1;
00:03:31,843;32,3;32,3;37,2;41,1;25,9;41,1;
00:03:31,855;32,4;32,4;37,2;41,0;25,9;41,0;
00:03:31,868;32,6;32,6;36,7;40,8;26,2;40,8;
00:03:31,880;32,5;32,5;36,7;41,1;26,2;41,1;
00:03:31,893;32,2;32,2;36,6;41,0;26,4;41,0;
00:03:31,905;32,5;32,5;37,0;40,9;25,9;40,9;
00:03:31,918;32,2;32,2;36,7;40,7;25,9;40,7;
00:03:31,930;32,2;32,2;36,7;40,7;25,9;40,7;
00:03:31,943;32,1;32,1;36,7;40,7;25,9;40,7;
00:03:31,955;32,3;32,3;36,6;40,7;26,0;40,7;
00:03:31,968;32,5;32,5;36,4;40,5;26,0;40,5;
00:03:31,980;32,5;32,5;36,4;40,4;25,8;40,4;
00:03:31,993;32,3;32,3;36,6;40,5;25,9;40,5;
00:03:32,005;32,5;32,5;36,2;40,5;25,9;40,5;
00:03:32,018;32,3;32,3;36,7;40,4;25,9;40,4;
00:03:32,030;32,2;32,2;36,5;40,4;25,9;40,4;
00:03:32,043;32,0;32,0;36,2;40,3;25,9;40,3;
00:03:32,055;32,5;32,5;36,4;40,3;26,1;40,3;
00:03:32,068;32,0;32,0;36,4;40,2;25,9;40,2;
00:03:32,080;32,3;32,3;36,2;40,1;25,9;40,1;
00:03:32,093;32,3;32,3;36,4;40,0;25,9;40,0;
00:03:32,105;32,3;32,3;36,2;40,0;25,9;40,0;
00:03:32,117;32,4;32,4;36,2;40,0;26,0;40,0;
00:03:32,130;32,4;32,4;36,1;39,9;26,1;39,9;
00:03:32,142;32,3;32,3;36,4;39,9;26,0;39,9;
00:03:32,155;32,3;32,3;35,9;40,0;26,1;40,0;
00:03:32,167;32,3;32,3;36,2;39,9;26,2;39,9;
00:03:32,180;32,3;32,3;36,0;39,6;25,9;39,6;
00:03:32,192;32,5;32,5;36,3;39,8;25,9;39,8;
00:03:32,205;32,4;32,4;36,1;39,6;26,0;39,6;
00:03:32,217;32,4;32,4;36,0;39,7;26,0;39,7;
00:03:32,230;32,4;32,4;35,9;39,7;25,9;39,7;
00:03:32,242;32,1;32,1;35,9;39,5;25,8;39,5;
00:03:32,255;32,0;32,0;35,9;39,4;25,9;39,4;
00:03:32,267;32,3;32,3;36,1;39,3;25,9;39,3;
00:03:32,280;32,3;32,3;35,7;39,4;26,1;39,4;
00:03:32,292;32,0;32,0;35,5;39,2;25,9;39,2;
00:03:32,305;31,9;31,9;35,9;39,1;25,9;39,1;
00:03:32,317;31,9;31,9;35,8;39,3;25,9;39,3;
00:03:32,330;31,9;31,9;35,7;39,5;25,9;39,5;
00:03:32,342;32,4;32,4;36,0;39,3;25,9;39,3;
00:03:32,355;32,5;32,5;35,7;39,1;25,9;39,1;
00:03:32,367;31,9;31,9;35,9;39,3;25,9;39,3;
00:03:32,380;32,3;32,3;35,7;39,1;25,9;39,1;
00:03:32,392;32,0;32,0;35,7;38,8;25,9;38,8;
00:03:32,405;32,1;32,1;35,7;39,0;26,0;39,0;
00:03:32,417;32,1;32,1;35,7;39,1;26,1;39,1;
00:03:32,430;31,9;31,9;35,4;39,1;25,9;39,1;
00:03:32,442;32,3;32,3;35,5;38,9;26,3;38,9;
00:03:32,454;31,9;31,9;35,5;39,0;25,9;39,0;
00:03:32,467;32,2;32,2;35,5;38,8;26,0;38,8;
00:03:32,479;32,0;32,0;35,3;38,8;26,2;38,8;
00:03:32,492;32,0;32,0;35,3;38,6;25,9;38,6;
00:03:32,504;31,8;31,8;35,3;38,7;25,9;38,7;
00:03:32,517;31,5;31,5;35,3;38,7;25,9;38,7;
00:03:32,529;32,3;32,3;35,4;38,6;26,0;38,6;
00:03:32,542;31,9;31,9;35,3;38,5;26,1;38,5;
00:03:32,554;31,8;31,8;35,7;38,8;25,9;38,8;
00:03:32,567;32,0;32,0;35,1;38,2;25,9;38,2;
00:03:32,579;32,0;32,0;35,3;38,3;25,9;38,3;
00:03:32,592;32,0;32,0;35,5;38,4;26,0;38,4;
00:03:32,604;32,0;32,0;35,5;38,3;26,0;38,3;
00:03:32,617;31,9;31,9;35,4;38,2;25,9;38,2;
00:03:32,629;32,0;32,0;35,1;38,4;26,0;38,4;
00:03:32,642;32,2;32,2;35,0;38,3;25,9;38,3;
00:03:32,654;31,7;31,7;35,1;38,2;25,8;38,2;
00:03:32,667;31,8;31,8;35,1;38,4;25,6;38,4;
00:03:32,679;31,8;31,8;36,9;38,2;25,8;38,2;
00:03:32,692;31,8;31,8;37,8;38,4;25,9;38,4;
00:03:32,704;31,8;31,8;38,6;38,6;25,9;38,6;
00:03:32,717;31,9;31,9;42,5;42,5;25,7;42,5;
00:03:32,729;31,9;31,9;44,8;44,8;25,9;44,8;
00:03:32,742;31,9;31,9;47,0;47,0;25,8;47,0;
00:03:32,754;31,6;31,6;49,4;49,4;25,8;49,4;
00:03:32,767;31,8;31,8;51,2;51,2;26,0;51,2;
00:03:32,779;31,9;31,9;53,4;53,4;26,1;53,4;
00:03:32,791;32,0;32,0;54,2;54,2;26,0;54,2;
00:03:32,804;32,0;32,0;55,0;55,0;25,9;55,0;
00:03:32,816;31,8;31,8;59,3;59,3;26,0;59,3;
00:03:32,829;31,6;31,6;61,0;61,0;25,9;61,0;
00:03:32,841;31,6;31,6;63,0;63,0;25,9;63,0;
00:03:32,854;31,7;31,7;64,8;64,8;26,1;64,8;
00:03:32,866;31,6;31,6;66,4;66,4;26,0;66,4;
00:03:32,879;31,9;31,9;68,4;68,4;25,9;68,4;
00:03:32,891;32,0;32,0;69,4;69,4;25,9;69,4;
00:03:32,904;32,0;32,0;70,3;70,3;25,9;70,3;
00:03:32,916;31,5;31,5;73,2;73,2;25,8;73,2;
00:03:32,929;31,6;31,6;75,1;75,1;25,9;75,1;
00:03:32,941;31,8;31,8;76,7;76,7;25,8;76,7;
00:03:32,954;31,7;31,7;78,0;78,0;25,9;78,0;
00:03:32,966;31,7;31,7;80,0;80,0;25,9;80,0;
00:03:32,979;31,5;31,5;81,2;81,2;25,8;81,2;
00:03:32,991;31,6;31,6;82,1;82,1;25,9;82,1;
00:03:33,004;31,7;31,7;83,0;83,0;26,0;83,0;
00:03:33,016;31,6;31,6;86,2;86,2;25,9;86,2;
00:03:33,029;31,9;31,9;87,4;87,4;25,9;87,4;
00:03:33,041;31,6;31,6;88,6;88,6;26,1;88,6;
00:03:33,054;31,7;31,7;90,7;90,7;25,8;90,7;
00:03:33,066;31,7;31,7;92,1;92,1;26,1;92,1;
00:03:33,079;31,9;31,9;92,7;92,7;26,1;92,7;
00:03:33,091;32,0;32,0;93,3;93,3;26,0;93,3;
00:03:33,104;31,7;31,7;96,4;96,4;25,8;96,4;
00:03:33,116;31,6;31,6;97,5;97,5;25,9;97,5;
00:03:33,128;31,9;31,9;98,5;98,5;25,9;98,5;
00:03:33,141;31,6;31,6;99,1;99,1;25,9;99,1;
00:03:33,153;31,4;31,4;99,8;99,8;25,7;99,8;
00:03:33,166;31,6;31,6;100,3;100,3;26,1;100,3;
00:03:33,178;31,7;31,7;100,4;100,4;26,0;100,4;
00:03:33,191;31,8;31,8;100,5;100,5;25,8;100,5;
00:03:33,203;31,8;31,8;101,5;101,5;25,8;101,5;
00:03:33,216;31,6;31,6;101,6;101,6;25,8;101,6;
00:03:33,228;31,9;31,9;101,7;101,7;26,0;101,7;
00:03:33,241;31,5;31,5;101,7;101,7;26,1;101,7;
00:03:33,253;31,8;31,8;101,9;101,9;26,0;101,9;
00:03:33,266;31,6;31,6;101,8;101,8;26,0;101,8;
00:03:33,278;31,6;31,6;101,6;101,6;26,0;101,6;
00:03:33,291;31,6;31,6;101,4;101,4;25,9;101,4;
00:03:33,303;31,4;31,4;101,6;101,6;25,9;101,6;
00:03:33,316;31,9;31,9;101,8;101,8;26,1;101,8;
00:03:33,328;31,9;31,9;101,1;101,1;25,9;101,1;
00:03:33,341;31,5;31,5;101,3;101,3;26,1;101,3;
00:03:33,353;31,7;31,7;101,2;101,2;25,9;101,2;
00:03:33,366;31,7;31,7;101,1;101,1;26,0;101,1;
00:03:33,378;31,7;31,7;100,9;100,9;26,1;100,9;
00:03:33,391;31,8;31,8;100,1;100,1;26,2;100,1;
00:03:33,403;31,5;31,5;99,8;99,8;25,7;99,8;
00:03:33,416;31,7;31,7;99,7;99,7;25,8;99,7;
00:03:33,428;31,5;31,5;99,3;99,3;26,1;99,3;
00:03:33,441;31,3;31,3;99,0;99,0;25,8;99,0;
00:03:33,453;31,5;31,5;98,8;98,8;25,9;98,8;
00:03:33,465;31,5;31,5;98,6;98,6;25,9;98,6;
00:03:33,478;31,5;31,5;98,3;98,3;25,9;98,3;
00:03:33,490;31,3;31,3;97,8;97,8;25,9;97,8;
00:03:33,503;31,8;31,8;97,0;97,0;26,1;97,0;
00:03:33,515;31,6;31,6;96,8;96,8;26,0;96,8;
00:03:33,528;31,3;31,3;96,5;96,5;26,1;96,5;
00:03:33,540;31,6;31,6;96,2;96,2;26,1;96,2;
00:03:33,553;31,5;31,5;95,5;95,5;25,7;95,5;
00:03:33,565;31,5;31,5;95,3;95,3;25,8;95,3;
00:03:33,578;31,4;31,4;95,1;95,1;25,9;95,1;
00:03:33,590;31,3;31,3;94,0;94,0;25,8;94,0;
00:03:33,603;31,2;31,2;93,9;93,9;25,7;93,9;
00:03:33,615;31,1;31,1;93,4;93,4;25,9;93,4;
00:03:33,628;31,2;31,2;93,1;93,1;25,7;93,1;
00:03:33,640;31,1;31,1;92,6;92,6;25,9;92,6;
00:03:33,653;31,3;31,3;92,4;92,4;26,0;92,4;
00:03:33,665;31,4;31,4;92,1;92,1;26,0;92,1;
00:03:33,678;31,1;31,1;91,0;91,0;25,7;91,0;
00:03:33,690;31,7;31,7;90,9;90,9;25,9;90,9;
00:03:33,703;31,1;31,1;90,4;90,4;25,8;90,4;
00:03:33,715;31,1;31,1;90,0;90,0;26,0;90,0;
00:03:33,728;31,2;31,2;89,5;89,5;25,9;89,5;
00:03:33,740;31,8;31,8;89,3;89,3;26,0;89,3;
00:03:33,753;31,5;31,5;89,1;89,1;26,0;89,1;
00:03:33,765;31,2;31,2;88,9;88,9;25,9;88,9;
00:03:33,777;31,6;31,6;88,1;88,1;26,0;88,1;
00:03:33,790;31,6;31,6;87,6;87,6;25,9;87,6;
00:03:33,802;31,5;31,5;87,3;87,3;25,9;87,3;
00:03:33,815;31,2;31,2;86,8;86,8;25,8;86,8;
00:03:33,827;31,4;31,4;86,2;86,2;25,9;86,2;
00:03:33,840;31,5;31,5;85,8;85,8;25,9;85,8;
00:03:33,852;31,4;31,4;85,6;85,6;25,9;85,6;
00:03:33,865;31,3;31,3;85,4;85,4;25,8;85,4;
00:03:33,877;31,1;31,1;84,7;84,7;25,8;84,7;
00:03:33,890;31,2;31,2;84,2;84,2;26,0;84,2;
00:03:33,902;31,2;31,2;84,2;84,2;25,9;84,2;
00:03:33,915;31,4;31,4;83,4;83,4;26,0;83,4;
00:03:33,927;31,3;31,3;83,4;83,4;25,7;83,4;
00:03:33,940;31,0;31,0;82,8;82,8;25,7;82,8;
00:03:33,952;31,1;31,1;82,3;82,3;25,8;82,3;
00:03:33,965;31,1;31,1;81,7;81,7;25,9;81,7;
00:03:33,977;31,1;31,1;81,7;81,7;26,1;81,7;
00:03:33,990;31,2;31,2;81,3;81,3;25,9;81,3;
00:03:34,002;31,2;31,2;80,9;80,9;25,9;80,9;
00:03:34,015;31,2;31,2;80,3;80,3;25,7;80,3;
00:03:34,027;31,6;31,6;80,2;80,2;25,8;80,2;
00:03:34,040;31,4;31,4;80,0;80,0;25,8;80,0;
00:03:34,052;31,2;31,2;79,7;79,7;25,8;79,7;
00:03:34,065;31,5;31,5;79,1;79,1;25,7;79,1;
00:03:34,077;31,3;31,3;78,7;78,7;25,8;78,7;
00:03:34,090;31,1;31,1;78,6;78,6;25,9;78,6;
00:03:34,102;31,2;31,2;78,0;78,0;26,0;78,0;
00:03:34,114;30,9;30,9;77,9;77,9;25,6;77,9;
00:03:34,127;31,1;31,1;77,2;77,2;26,0;77,2;
00:03:34,139;31,3;31,3;77,1;77,1;25,9;77,1;
00:03:34,152;31,5;31,5;77,0;77,0;25,8;77,0;
00:03:34,164;31,0;31,0;76,1;76,1;25,8;76,1;
00:03:34,177;31,1;31,1;76,1;76,1;25,8;76,1;
00:03:34,189;31,0;31,0;76,0;76,0;25,9;76,0;
00:03:34,202;31,2;31,2;75,3;75,3;25,9;75,3;
00:03:34,214;30,9;30,9;75,2;75,2;25,9;75,2;
00:03:34,227;31,0;31,0;74,7;74,7;25,7;74,7;
00:03:34,239;31,0;31,0;74,6;74,6;25,7;74,6;
00:03:34,252;30,9;30,9;74,4;74,4;25,6;74,4;
00:03:34,264;31,0;31,0;73,7;73,7;25,9;73,7;
00:03:34,277;31,2;31,2;73,4;73,4;25,9;73,4;
00:03:34,289;31,1;31,1;73,3;73,3;25,7;73,3;
00:03:34,302;31,2;31,2;73,0;73,0;25,9;73,0;
00:03:34,314;31,5;31,5;72,7;72,7;25,8;72,7;
00:03:34,327;31,2;31,2;72,6;72,6;26,0;72,6;
00:03:34,339;30,8;30,8;72,5;72,5;26,1;72,5;
00:03:34,352;31,2;31,2;71,8;71,8;25,9;71,8;
00:03:34,364;30,9;30,9;71,5;71,5;25,8;71,5;
