[Connect DataFile][1.1]
Date:;09.07.2025
Time:;13:40:42,668
Unit:;C
Resolution:;0,0125
Values:;4
Time;Hot Spot;ROI;Thermal_Corona;Detector Area;
00:01:43,000;26,5;26,5;25,9;94,1;
00:01:43,012;26,6;26,6;25,9;93,9;
00:01:43,025;26,4;26,4;25,9;93,3;
00:01:43,037;26,4;26,4;25,9;93,1;
00:01:43,050;26,4;26,4;25,9;92,5;
00:01:43,062;26,6;26,6;25,9;92,3;
00:01:43,075;26,6;26,6;26,1;91,7;
00:01:43,087;26,6;26,6;26,0;91,4;
00:01:43,100;26,6;26,6;25,9;91,1;
00:01:43,112;26,5;26,5;26,0;90,9;
00:01:43,125;26,7;26,7;26,1;90,5;
00:01:43,137;26,9;26,9;26,2;89,9;
00:01:43,150;26,9;26,9;26,2;89,9;
00:01:43,162;26,9;26,9;26,2;89,2;
00:01:43,175;26,7;26,7;26,4;88,8;
00:01:43,187;26,7;26,7;26,2;88,4;
00:01:43,200;26,9;26,9;26,3;88,3;
00:01:43,212;26,8;26,8;26,4;87,6;
00:01:43,225;26,9;26,9;26,4;87,5;
00:01:43,237;26,9;26,9;26,4;87,1;
00:01:43,250;27,0;27,0;26,2;86,8;
00:01:43,262;26,9;26,9;26,3;86,2;
00:01:43,275;26,9;26,9;26,1;86,0;
00:01:43,287;26,9;26,9;26,2;85,4;
00:01:43,300;26,9;26,9;26,3;85,3;
00:01:43,312;27,0;27,0;26,4;85,0;
00:01:43,325;26,9;26,9;26,4;84,8;
00:01:43,337;26,9;26,9;26,5;84,4;
00:01:43,350;26,9;26,9;26,3;84,1;
00:01:43,362;27,1;27,1;26,6;83,6;
00:01:43,375;26,7;26,7;26,5;83,3;
00:01:43,387;27,0;27,0;26,3;82,9;
00:01:43,400;27,1;27,1;26,3;82,6;
00:01:43,412;26,9;26,9;26,2;82,2;
00:01:43,425;27,1;27,1;26,1;82,1;
00:01:43,437;26,9;26,9;26,4;81,3;
00:01:43,450;27,0;27,0;26,4;81,4;
00:01:43,462;27,2;27,2;26,3;81,0;
00:01:43,475;26,7;26,7;26,4;80,9;
00:01:43,487;26,9;26,9;26,3;80,1;
00:01:43,500;27,1;27,1;26,3;80,2;
00:01:43,512;27,2;27,2;26,4;79,5;
00:01:43,525;26,9;26,9;26,5;79,5;
00:01:43,537;27,0;27,0;26,4;79,2;
00:01:43,550;26,9;26,9;26,4;78,8;
00:01:43,562;26,9;26,9;26,4;78,4;
00:01:43,575;27,1;27,1;26,4;78,2;
00:01:43,587;27,0;27,0;26,4;77,9;
00:01:43,600;27,0;27,0;26,3;77,8;
00:01:43,612;26,9;26,9;26,3;77,4;
00:01:43,625;26,9;26,9;26,3;77,0;
00:01:43,637;27,1;27,1;26,3;76,7;
00:01:43,650;26,9;26,9;26,4;76,6;
00:01:43,662;26,9;26,9;26,4;76,4;
00:01:43,675;27,2;27,2;26,5;76,1;
00:01:43,687;27,0;27,0;26,3;75,6;
00:01:43,700;27,0;27,0;26,3;75,6;
00:01:43,712;27,0;27,0;26,5;75,6;
00:01:43,725;26,9;26,9;26,2;74,9;
00:01:43,737;26,9;26,9;26,4;75,0;
00:01:43,750;26,8;26,8;26,3;74,3;
00:01:43,762;26,8;26,8;26,4;74,0;
00:01:43,775;26,7;26,7;26,4;73,9;
00:01:43,787;26,8;26,8;26,3;73,8;
00:01:43,800;26,9;26,9;26,3;73,4;
00:01:43,812;27,0;27,0;26,3;73,2;
00:01:43,825;27,1;27,1;26,3;73,2;
00:01:43,837;26,9;26,9;26,3;72,9;
00:01:43,850;27,3;27,3;26,4;72,5;
00:01:43,862;26,9;26,9;26,3;72,1;
00:01:43,875;26,9;26,9;26,4;72,2;
00:01:43,887;26,8;26,8;26,4;71,7;
00:01:43,900;27,2;27,2;26,5;71,6;
00:01:43,912;26,8;26,8;26,4;71,1;
00:01:43,925;27,1;27,1;26,4;70,8;
00:01:43,937;27,1;27,1;26,3;70,7;
00:01:43,950;26,7;26,7;26,2;70,4;
00:01:43,962;27,2;27,2;26,4;70,6;
00:01:43,975;26,8;26,8;26,2;70,3;
00:01:43,987;27,0;27,0;26,3;70,1;
00:01:44,000;27,1;27,1;26,3;69,7;
00:01:44,012;27,1;27,1;26,5;69,6;
00:01:44,025;26,9;26,9;26,4;69,2;
00:01:44,037;26,8;26,8;26,3;69,2;
00:01:44,050;27,0;27,0;26,4;69,3;
00:01:44,062;26,8;26,8;26,4;68,7;
00:01:44,075;27,0;27,0;26,3;68,6;
00:01:44,087;27,0;27,0;26,2;68,4;
00:01:44,100;26,8;26,8;26,4;68,0;
00:01:44,112;26,8;26,8;26,3;67,7;
00:01:44,125;26,8;26,8;26,4;67,6;
00:01:44,137;26,9;26,9;26,3;67,5;
00:01:44,150;26,9;26,9;26,4;67,4;
00:01:44,162;27,0;27,0;26,3;67,2;
00:01:44,175;26,9;26,9;26,4;66,6;
00:01:44,187;26,9;26,9;26,3;66,6;
00:01:44,200;26,8;26,8;26,3;66,4;
00:01:44,212;27,0;27,0;26,4;66,5;
00:01:44,225;26,8;26,8;26,5;66,4;
00:01:44,237;26,9;26,9;26,5;66,1;
00:01:44,250;26,9;26,9;26,3;65,6;
00:01:44,262;26,9;26,9;26,4;65,8;
00:01:44,275;26,9;26,9;26,6;65,8;
00:01:44,287;26,9;26,9;26,2;65,4;
00:01:44,300;26,8;26,8;26,4;64,9;
00:01:44,312;26,9;26,9;26,3;64,8;
00:01:44,325;26,9;26,9;26,4;64,8;
00:01:44,337;26,8;26,8;26,4;64,5;
00:01:44,350;26,9;26,9;26,2;64,4;
00:01:44,362;26,9;26,9;26,4;64,1;
00:01:44,375;26,8;26,8;26,5;64,3;
00:01:44,387;26,9;26,9;26,5;63,8;
00:01:44,400;26,9;26,9;26,2;63,4;
00:01:44,412;26,7;26,7;26,1;63,6;
00:01:44,425;26,8;26,8;26,1;63,0;
00:01:44,437;26,9;26,9;26,2;62,8;
00:01:44,450;26,9;26,9;26,2;62,7;
00:01:44,462;26,9;26,9;26,4;62,8;
00:01:44,475;26,8;26,8;26,4;62,7;
00:01:44,487;26,9;26,9;26,3;62,5;
00:01:44,500;26,8;26,8;26,4;62,2;
00:01:44,512;26,9;26,9;26,4;62,1;
00:01:44,525;26,9;26,9;26,4;61,9;
00:01:44,537;26,9;26,9;26,6;61,7;
00:01:44,550;26,8;26,8;26,2;61,8;
00:01:44,562;26,8;26,8;26,3;61,5;
00:01:44,575;26,7;26,7;26,3;61,3;
00:01:44,587;26,9;26,9;26,4;61,3;
00:01:44,600;27,0;27,0;26,3;61,1;
00:01:44,612;26,8;26,8;26,2;60,5;
00:01:44,625;27,1;27,1;26,4;60,5;
00:01:44,637;26,8;26,8;26,2;60,5;
00:01:44,650;26,9;26,9;26,2;60,2;
00:01:44,662;26,8;26,8;26,1;60,2;
00:01:44,675;26,7;26,7;26,1;60,0;
00:01:44,687;26,7;26,7;26,1;59,8;
00:01:44,700;26,8;26,8;26,2;59,7;
00:01:44,712;26,8;26,8;26,4;59,8;
00:01:44,725;26,8;26,8;26,3;59,7;
00:01:44,737;26,7;26,7;26,2;59,2;
00:01:44,750;26,8;26,8;26,4;59,3;
00:01:44,762;26,8;26,8;26,4;59,1;
00:01:44,775;26,7;26,7;26,4;59,2;
00:01:44,787;26,7;26,7;26,1;58,6;
00:01:44,800;26,7;26,7;26,2;58,7;
00:01:44,812;26,8;26,8;26,4;58,7;
00:01:44,825;26,8;26,8;26,2;58,4;
00:01:44,837;26,7;26,7;26,1;58,0;
00:01:44,850;26,6;26,6;26,1;57,8;
00:01:44,862;26,7;26,7;26,1;58,0;
00:01:44,875;26,8;26,8;26,1;57,9;
00:01:44,887;26,7;26,7;26,1;57,6;
00:01:44,900;27,0;27,0;26,2;57,4;
00:01:44,912;26,8;26,8;26,3;57,3;
00:01:44,925;26,9;26,9;26,3;57,2;
00:01:44,937;26,9;26,9;26,4;57,2;
00:01:44,950;26,7;26,7;26,4;57,3;
00:01:44,962;26,9;26,9;26,2;56,8;
00:01:44,975;27,1;27,1;26,4;56,9;
00:01:44,987;26,8;26,8;26,4;56,7;
00:01:45,000;26,6;26,6;26,1;56,7;
00:01:45,012;26,8;26,8;26,2;56,4;
00:01:45,025;26,7;26,7;26,2;56,4;
00:01:45,037;26,6;26,6;26,1;56,0;
00:01:45,050;26,8;26,8;26,1;55,9;
00:01:45,062;26,8;26,8;26,2;55,7;
00:01:45,075;26,6;26,6;26,1;55,9;
00:01:45,087;26,6;26,6;26,1;56,0;
00:01:45,100;26,5;26,5;26,1;55,4;
00:01:45,112;26,8;26,8;26,3;55,4;
00:01:45,125;26,6;26,6;26,3;55,4;
00:01:45,137;26,6;26,6;26,3;55,1;
00:01:45,150;26,6;26,6;26,1;55,3;
00:01:45,162;26,9;26,9;26,2;55,2;
00:01:45,175;26,9;26,9;26,1;55,2;
00:01:45,187;26,7;26,7;26,1;54,7;
00:01:45,200;26,6;26,6;26,2;54,5;
00:01:45,212;26,8;26,8;26,2;54,6;
00:01:45,225;26,9;26,9;26,3;54,4;
00:01:45,237;26,9;26,9;26,3;54,3;
00:01:45,250;26,8;26,8;26,2;54,3;
00:01:45,262;27,0;27,0;26,2;54,3;
00:01:45,275;26,8;26,8;26,2;54,2;
00:01:45,287;26,7;26,7;26,2;53,7;
00:01:45,300;26,7;26,7;26,4;53,6;
00:01:45,312;27,1;27,1;26,4;53,9;
00:01:45,325;26,7;26,7;26,2;53,4;
00:01:45,337;26,6;26,6;26,2;53,5;
00:01:45,350;26,7;26,7;26,2;53,3;
00:01:45,362;26,8;26,8;26,1;53,4;
00:01:45,375;26,7;26,7;26,5;53,4;
00:01:45,387;26,8;26,8;26,2;52,9;
00:01:45,400;26,6;26,6;26,3;53,0;
00:01:45,412;26,7;26,7;26,2;53,0;
00:01:45,425;26,7;26,7;26,4;53,0;
00:01:45,437;26,7;26,7;26,3;52,7;
00:01:45,450;26,6;26,6;26,2;52,8;
00:01:45,462;26,6;26,6;26,1;52,4;
00:01:45,475;26,8;26,8;26,1;52,4;
00:01:45,487;26,7;26,7;26,1;52,3;
00:01:45,500;26,7;26,7;26,3;52,3;
00:01:45,512;26,6;26,6;26,2;52,0;
00:01:45,525;26,8;26,8;26,4;52,0;
00:01:45,537;26,8;26,8;26,1;52,0;
00:01:45,550;26,7;26,7;26,3;51,9;
00:01:45,562;26,6;26,6;26,3;51,8;
00:01:45,575;26,9;26,9;26,1;51,9;
00:01:45,587;26,6;26,6;26,2;51,7;
00:01:45,600;26,9;26,9;26,2;51,6;
00:01:45,612;26,8;26,8;26,4;51,2;
00:01:45,625;26,7;26,7;26,4;51,6;
00:01:45,637;26,6;26,6;26,1;51,0;
00:01:45,650;26,6;26,6;26,4;51,1;
00:01:45,662;26,9;26,9;26,3;51,2;
00:01:45,675;26,6;26,6;26,1;51,1;
00:01:45,687;26,6;26,6;26,1;50,4;
00:01:45,700;26,6;26,6;26,1;50,8;
00:01:45,712;26,8;26,8;26,2;50,5;
00:01:45,725;26,6;26,6;26,1;50,4;
00:01:45,737;26,6;26,6;26,2;50,3;
00:01:45,750;26,6;26,6;26,2;50,5;
00:01:45,762;26,6;26,6;26,2;50,5;
00:01:45,775;26,6;26,6;26,1;50,1;
00:01:45,787;26,6;26,6;26,6;50,0;
00:01:45,800;26,5;26,5;26,1;50,1;
00:01:45,812;26,8;26,8;26,1;49,9;
00:01:45,825;26,5;26,5;26,1;49,8;
00:01:45,837;26,5;26,5;26,1;49,7;
00:01:45,850;26,8;26,8;26,3;50,0;
00:01:45,862;26,7;26,7;26,2;49,8;
00:01:45,875;26,7;26,7;26,2;49,3;
00:01:45,887;26,8;26,8;26,3;49,7;
00:01:45,900;26,9;26,9;26,3;49,9;
00:01:45,912;26,9;26,9;26,3;49,3;
00:01:45,925;26,9;26,9;26,6;49,2;
00:01:45,937;26,6;26,6;26,4;49,2;
00:01:45,950;26,9;26,9;26,5;49,2;
00:01:45,962;26,9;26,9;26,3;49,1;
00:01:45,975;27,1;27,1;26,2;49,0;
00:01:45,987;26,8;26,8;26,2;49,2;
00:01:46,000;26,7;26,7;26,4;48,9;
00:01:46,012;26,6;26,6;26,4;48,9;
00:01:46,025;27,0;27,0;26,2;48,6;
00:01:46,037;26,6;26,6;26,2;48,6;
00:01:46,050;26,9;26,9;26,4;48,3;
00:01:46,062;26,9;26,9;26,0;48,5;
00:01:46,075;26,5;26,5;26,2;48,1;
00:01:46,087;26,8;26,8;26,1;48,2;
00:01:46,100;26,6;26,6;26,1;48,2;
00:01:46,112;26,6;26,6;26,2;48,0;
00:01:46,125;26,9;26,9;26,4;48,4;
00:01:46,137;26,7;26,7;26,3;48,1;
00:01:46,150;26,7;26,7;26,4;48,0;
00:01:46,162;26,9;26,9;26,3;48,1;
00:01:46,175;26,9;26,9;26,4;47,6;
00:01:46,187;26,6;26,6;26,6;47,8;
00:01:46,200;26,6;26,6;26,4;47,5;
00:01:46,212;26,8;26,8;26,4;47,5;
00:01:46,225;26,6;26,6;26,2;47,9;
00:01:46,237;26,8;26,8;26,2;47,5;
00:01:46,250;26,9;26,9;26,4;47,4;
00:01:46,262;26,7;26,7;26,4;47,3;
00:01:46,275;26,7;26,7;26,4;47,3;
00:01:46,287;26,9;26,9;26,4;47,0;
00:01:46,300;26,6;26,6;26,3;47,0;
00:01:46,312;26,9;26,9;26,3;47,2;
00:01:46,325;26,9;26,9;26,2;46,7;
00:01:46,337;26,9;26,9;26,4;46,9;
00:01:46,350;26,7;26,7;26,2;46,9;
00:01:46,362;26,7;26,7;26,3;46,9;
00:01:46,375;26,6;26,6;26,3;46,8;
00:01:46,387;26,8;26,8;26,5;46,6;
00:01:46,400;26,6;26,6;26,2;46,6;
00:01:46,412;26,8;26,8;26,2;46,4;
00:01:46,425;26,9;26,9;26,4;46,5;
00:01:46,437;26,8;26,8;26,2;46,2;
00:01:46,450;26,6;26,6;26,1;46,3;
00:01:46,462;26,8;26,8;26,2;46,0;
00:01:46,475;27,0;27,0;26,3;46,2;
00:01:46,487;26,6;26,6;26,2;45,8;
00:01:46,500;26,8;26,8;26,2;45,9;
00:01:46,512;26,6;26,6;26,2;46,0;
00:01:46,525;27,0;27,0;26,0;45,8;
00:01:46,537;26,6;26,6;26,4;45,6;
00:01:46,550;26,6;26,6;26,1;45,6;
00:01:46,562;26,6;26,6;26,3;45,5;
00:01:46,575;26,7;26,7;26,2;45,6;
00:01:46,587;26,9;26,9;26,1;45,6;
00:01:46,600;26,9;26,9;26,3;45,5;
00:01:46,612;26,7;26,7;26,4;45,4;
00:01:46,625;26,7;26,7;26,3;45,2;
00:01:46,637;26,7;26,7;26,2;45,2;
00:01:46,650;26,6;26,6;26,2;45,1;
00:01:46,662;26,6;26,6;26,2;45,1;
00:01:46,675;26,8;26,8;26,3;45,0;
00:01:46,687;26,5;26,5;26,2;44,9;
00:01:46,700;26,6;26,6;26,1;45,0;
00:01:46,712;26,6;26,6;26,3;44,8;
00:01:46,725;26,6;26,6;26,1;44,6;
00:01:46,737;26,7;26,7;26,3;44,9;
00:01:46,750;26,7;26,7;26,4;44,7;
00:01:46,762;26,7;26,7;26,2;44,8;
00:01:46,775;26,7;26,7;26,2;44,6;
00:01:46,787;26,7;26,7;26,1;44,5;
00:01:46,800;26,6;26,6;26,4;44,5;
00:01:46,812;26,7;26,7;26,2;44,6;
00:01:46,825;26,7;26,7;26,3;44,4;
00:01:46,837;26,6;26,6;26,3;44,4;
00:01:46,850;26,6;26,6;26,1;44,3;
00:01:46,862;26,8;26,8;26,1;44,1;
00:01:46,875;26,7;26,7;26,1;44,3;
00:01:46,887;26,6;26,6;26,3;44,3;
00:01:46,900;26,5;26,5;26,2;44,4;
00:01:46,912;26,4;26,4;26,1;44,0;
00:01:46,925;26,5;26,5;26,1;43,9;
00:01:46,937;26,5;26,5;26,1;44,0;
00:01:46,950;26,5;26,5;26,4;43,9;
00:01:46,962;26,5;26,5;26,1;43,8;
00:01:46,975;26,6;26,6;26,1;43,4;
00:01:46,987;26,6;26,6;26,1;43,8;
00:01:47,000;26,7;26,7;26,1;43,4;
00:01:47,012;26,6;26,6;26,2;43,5;
00:01:47,025;26,8;26,8;26,1;43,8;
00:01:47,037;26,6;26,6;26,3;43,5;
00:01:47,050;26,6;26,6;26,4;43,5;
00:01:47,062;26,6;26,6;26,1;43,6;
00:01:47,075;26,9;26,9;26,2;43,4;
00:01:47,087;26,9;26,9;26,4;43,4;
00:01:47,100;26,6;26,6;26,1;43,2;
00:01:47,112;26,5;26,5;26,2;43,3;
00:01:47,125;26,6;26,6;26,4;43,4;
00:01:47,137;26,6;26,6;26,3;43,2;
00:01:47,150;26,7;26,7;26,2;42,9;
00:01:47,162;26,6;26,6;26,2;43,4;
00:01:47,175;26,6;26,6;26,4;42,8;
00:01:47,187;26,6;26,6;26,2;42,9;
00:01:47,200;26,6;26,6;26,1;42,7;
00:01:47,212;26,6;26,6;26,1;43,1;
00:01:47,225;26,6;26,6;26,1;42,9;
00:01:47,237;26,5;26,5;26,3;42,7;
00:01:47,250;26,6;26,6;26,3;42,6;
00:01:47,262;26,5;26,5;26,3;42,6;
00:01:47,275;26,5;26,5;26,1;42,6;
00:01:47,287;26,7;26,7;26,1;42,4;
00:01:47,300;26,5;26,5;26,3;42,6;
00:01:47,312;26,5;26,5;26,1;42,3;
00:01:47,325;26,6;26,6;26,1;42,4;
00:01:47,337;26,4;26,4;26,2;42,4;
00:01:47,350;26,6;26,6;26,1;42,4;
00:01:47,362;26,5;26,5;26,2;42,3;
00:01:47,375;26,6;26,6;25,9;42,4;
00:01:47,387;26,6;26,6;26,2;42,8;
00:01:47,400;26,6;26,6;26,3;42,9;
00:01:47,412;26,5;26,5;26,4;43,7;
00:01:47,425;26,6;26,6;26,1;44,8;
00:01:47,437;26,8;26,8;26,4;46,0;
00:01:47,450;26,7;26,7;26,1;47,6;
00:01:47,462;26,5;26,5;26,3;48,9;
00:01:47,475;26,7;26,7;26,1;50,6;
00:01:47,487;26,7;26,7;26,2;52,7;
00:01:47,500;26,8;26,8;26,2;54,2;
00:01:47,512;26,6;26,6;26,2;56,2;
00:01:47,525;26,8;26,8;26,1;57,8;
00:01:47,537;26,7;26,7;26,4;60,1;
00:01:47,550;26,7;26,7;26,3;61,8;
00:01:47,562;26,6;26,6;26,5;63,7;
00:01:47,575;26,8;26,8;26,3;65,5;
00:01:47,587;26,7;26,7;26,3;67,3;
00:01:47,600;26,6;26,6;26,3;69,1;
00:01:47,612;26,7;26,7;26,1;70,6;
00:01:47,625;26,7;26,7;26,1;72,6;
00:01:47,637;26,7;26,7;26,1;74,7;
00:01:47,650;27,0;27,0;26,3;76,0;
00:01:47,662;26,8;26,8;26,2;78,0;
00:01:47,675;26,7;26,7;26,2;79,5;
00:01:47,687;26,7;26,7;26,4;81,0;
00:01:47,700;26,9;26,9;26,4;82,8;
00:01:47,712;26,6;26,6;26,4;84,0;
00:01:47,725;26,7;26,7;26,3;85,5;
00:01:47,737;26,9;26,9;26,2;87,2;
00:01:47,750;26,6;26,6;26,3;88,5;
00:01:47,762;26,8;26,8;26,1;90,4;
00:01:47,775;26,7;26,7;26,3;91,9;
00:01:47,787;26,9;26,9;26,2;93,6;
00:01:47,800;26,5;26,5;26,1;95,0;
00:01:47,812;26,8;26,8;26,2;96,5;
00:01:47,825;26,6;26,6;26,3;98,1;
00:01:47,837;26,8;26,8;26,3;99,4;
00:01:47,850;26,6;26,6;26,4;100,8;
00:01:47,862;26,6;26,6;26,3;102,3;
00:01:47,875;26,7;26,7;26,1;103,1;
00:01:47,887;26,7;26,7;26,4;104,4;
00:01:47,900;26,7;26,7;26,3;105,2;
00:01:47,912;26,8;26,8;26,4;105,9;
00:01:47,925;26,6;26,6;26,3;106,5;
00:01:47,937;26,8;26,8;26,2;106,7;
00:01:47,950;27,1;27,1;26,2;107,3;
00:01:47,962;26,8;26,8;26,5;107,6;
00:01:47,975;26,8;26,8;26,2;107,7;
00:01:47,987;26,8;26,8;26,4;108,0;
00:01:48,000;26,7;26,7;26,4;107,9;
00:01:48,012;26,8;26,8;26,4;108,1;
00:01:48,025;26,6;26,6;26,4;108,1;
00:01:48,037;26,6;26,6;26,4;108,0;
00:01:48,050;26,9;26,9;26,4;107,8;
00:01:48,062;26,8;26,8;26,2;107,7;
00:01:48,075;26,7;26,7;26,4;107,6;
00:01:48,087;26,7;26,7;26,4;107,2;
00:01:48,100;26,7;26,7;26,6;107,0;
00:01:48,112;26,6;26,6;26,3;107,0;
00:01:48,125;26,7;26,7;26,2;106,5;
00:01:48,137;26,8;26,8;26,4;106,2;
00:01:48,150;26,9;26,9;26,2;105,9;
00:01:48,162;26,9;26,9;26,3;105,6;
00:01:48,175;27,1;27,1;26,4;105,4;
00:01:48,187;26,8;26,8;26,4;104,9;
00:01:48,200;26,9;26,9;26,4;104,5;
00:01:48,212;26,7;26,7;26,5;104,0;
00:01:48,225;27,1;27,1;26,3;103,5;
00:01:48,237;26,6;26,6;26,2;103,2;
00:01:48,250;26,9;26,9;26,4;102,6;
00:01:48,262;26,9;26,9;26,4;102,5;
00:01:48,275;26,7;26,7;26,3;101,7;
00:01:48,287;26,9;26,9;26,3;101,4;
00:01:48,300;26,9;26,9;26,5;101,1;
00:01:48,312;26,9;26,9;26,4;100,7;
00:01:48,325;26,8;26,8;26,5;100,1;
00:01:48,337;26,8;26,8;26,2;100,0;
00:01:48,350;26,9;26,9;26,4;99,7;
00:01:48,362;26,6;26,6;26,4;99,0;
00:01:48,375;26,9;26,9;26,5;98,8;
00:01:48,387;26,8;26,8;26,5;98,2;
00:01:48,400;26,9;26,9;26,4;98,0;
00:01:48,412;27,0;27,0;26,4;97,3;
00:01:48,425;26,6;26,6;26,2;96,8;
00:01:48,437;26,8;26,8;26,4;96,3;
00:01:48,450;26,5;26,5;26,2;95,4;
00:01:48,462;26,8;26,8;26,3;95,1;
00:01:48,475;26,6;26,6;26,2;94,6;
00:01:48,487;26,7;26,7;26,3;94,2;
00:01:48,500;26,7;26,7;26,1;93,6;
00:01:48,512;26,7;26,7;26,4;93,5;
00:01:48,525;26,9;26,9;26,5;93,2;
00:01:48,537;27,0;27,0;26,4;92,6;
00:01:48,550;27,0;27,0;26,4;92,1;
00:01:48,562;27,0;27,0;26,5;91,9;
00:01:48,575;26,9;26,9;26,5;91,6;
00:01:48,587;26,9;26,9;26,5;91,2;
00:01:48,600;26,8;26,8;26,6;90,7;
00:01:48,612;26,9;26,9;26,4;90,7;
00:01:48,625;26,8;26,8;26,6;90,0;
00:01:48,637;26,8;26,8;26,4;89,5;
00:01:48,650;26,8;26,8;26,2;89,2;
00:01:48,662;26,9;26,9;26,4;88,7;
00:01:48,675;26,7;26,7;26,4;88,2;
00:01:48,687;26,7;26,7;26,5;88,0;
00:01:48,700;26,9;26,9;26,2;87,9;
00:01:48,712;26,7;26,7;26,3;87,6;
00:01:48,725;26,8;26,8;26,4;87,1;
00:01:48,737;26,9;26,9;26,2;86,7;
00:01:48,750;26,7;26,7;26,3;86,2;
00:01:48,762;26,9;26,9;26,5;85,9;
00:01:48,775;26,9;26,9;26,3;85,8;
00:01:48,787;26,7;26,7;26,4;85,4;
00:01:48,800;26,6;26,6;26,4;85,1;
00:01:48,812;26,8;26,8;26,2;84,8;
00:01:48,825;27,0;27,0;26,3;84,4;
00:01:48,837;26,8;26,8;26,3;84,4;
00:01:48,850;26,9;26,9;26,2;83,8;
00:01:48,862;26,7;26,7;26,6;83,5;
00:01:48,875;26,7;26,7;26,3;83,0;
00:01:48,887;26,8;26,8;26,3;82,8;
00:01:48,900;26,6;26,6;26,4;82,3;
00:01:48,912;26,8;26,8;26,4;82,4;
00:01:48,925;26,7;26,7;26,1;81,8;
00:01:48,937;26,6;26,6;26,1;81,6;
00:01:48,950;26,8;26,8;26,5;81,3;
00:01:48,962;26,6;26,6;26,3;81,0;
00:01:48,975;26,6;26,6;26,4;80,5;
00:01:48,987;26,7;26,7;26,3;80,6;
00:01:49,000;26,6;26,6;26,4;80,2;
00:01:49,012;26,6;26,6;26,2;79,9;
00:01:49,025;26,8;26,8;26,4;79,5;
00:01:49,037;26,6;26,6;26,4;79,0;
00:01:49,050;26,8;26,8;26,6;78,8;
00:01:49,062;26,8;26,8;26,4;78,6;
00:01:49,075;26,8;26,8;26,4;78,4;
00:01:49,087;26,8;26,8;26,3;78,1;
00:01:49,100;26,9;26,9;26,4;77,7;
00:01:49,112;26,6;26,6;26,2;77,6;
00:01:49,125;26,6;26,6;26,1;77,6;
00:01:49,137;26,5;26,5;26,3;76,8;
00:01:49,150;26,8;26,8;26,3;77,2;
00:01:49,162;26,6;26,6;26,4;76,3;
00:01:49,175;27,1;27,1;26,4;76,1;
00:01:49,187;26,8;26,8;26,4;76,1;
00:01:49,200;27,1;27,1;26,1;75,8;
00:01:49,212;26,7;26,7;26,3;75,4;
00:01:49,225;26,6;26,6;26,3;75,7;
00:01:49,237;26,7;26,7;26,4;74,9;
00:01:49,250;26,7;26,7;26,4;74,7;
00:01:49,262;26,7;26,7;26,2;74,6;
00:01:49,275;26,8;26,8;26,3;74,1;
00:01:49,287;26,6;26,6;26,2;74,0;
00:01:49,300;26,7;26,7;26,1;73,6;
00:01:49,312;26,6;26,6;26,1;73,4;
00:01:49,325;26,6;26,6;26,2;73,2;
00:01:49,337;26,6;26,6;26,1;73,0;
00:01:49,350;26,9;26,9;26,4;72,8;
00:01:49,362;26,5;26,5;26,2;72,4;
00:01:49,375;26,6;26,6;26,3;72,4;
00:01:49,387;26,6;26,6;26,1;72,1;
00:01:49,400;26,5;26,5;26,1;71,7;
00:01:49,412;26,6;26,6;26,1;71,6;
00:01:49,425;26,8;26,8;26,3;72,1;
00:01:49,437;26,7;26,7;26,2;71,1;
00:01:49,450;26,7;26,7;26,1;71,0;
00:01:49,462;26,8;26,8;26,5;70,8;
00:01:49,475;26,7;26,7;26,1;70,6;
00:01:49,487;26,7;26,7;26,4;70,5;
00:01:49,500;26,6;26,6;26,5;70,1;
00:01:49,512;26,9;26,9;26,4;69,9;
00:01:49,525;26,6;26,6;26,3;70,2;
00:01:49,537;26,9;26,9;26,4;69,6;
00:01:49,550;27,1;27,1;26,4;69,2;
00:01:49,562;26,9;26,9;26,4;69,6;
00:01:49,575;27,0;27,0;26,4;69,2;
00:01:49,587;26,9;26,9;26,6;69,0;
00:01:49,600;26,8;26,8;26,3;68,5;
00:01:49,612;26,7;26,7;26,4;68,2;
00:01:49,625;26,6;26,6;26,4;68,2;
00:01:49,637;26,7;26,7;26,5;68,0;
00:01:49,650;26,9;26,9;26,4;67,9;
00:01:49,662;26,7;26,7;26,3;67,5;
00:01:49,675;26,6;26,6;26,3;67,2;
00:01:49,687;26,6;26,6;26,4;67,2;
00:01:49,700;26,8;26,8;26,4;66,9;
00:01:49,712;26,8;26,8;26,6;66,9;
00:01:49,725;26,7;26,7;26,3;66,6;
00:01:49,737;26,9;26,9;26,4;66,5;
00:01:49,750;26,9;26,9;26,5;66,4;
00:01:49,762;26,8;26,8;26,5;66,4;
00:01:49,775;26,8;26,8;26,3;66,0;
00:01:49,787;26,9;26,9;26,3;65,7;
00:01:49,800;26,6;26,6;26,4;65,8;
00:01:49,812;26,6;26,6;26,4;65,3;
00:01:49,825;26,9;26,9;26,4;65,4;
00:01:49,837;26,8;26,8;26,4;65,3;
00:01:49,850;26,8;26,8;26,5;65,1;
00:01:49,862;26,9;26,9;26,6;64,9;
00:01:49,875;27,0;27,0;26,6;64,9;
00:01:49,887;26,7;26,7;26,4;64,3;
00:01:49,900;27,1;27,1;26,4;64,5;
00:01:49,912;26,9;26,9;26,5;64,1;
00:01:49,925;26,9;26,9;26,4;64,3;
00:01:49,937;26,9;26,9;26,4;63,8;
