[Connect DataFile][1.1]
Date:;30.06.2025
Time:;15:12:27,681
Unit:;C
Resolution:;0,0125
Values:;6
Time;Hot Spot;ROI;Thermal_Corona;Detector Area;Deformation;Area 15;
00:03:20,800;34,7;34,7;32,0;54,6;26,7;54,6;
00:03:20,812;34,7;34,7;32,0;54,9;26,6;54,9;
00:03:20,825;34,7;34,7;32,1;54,7;26,6;54,7;
00:03:20,837;34,8;34,8;32,0;54,2;26,6;54,2;
00:03:20,850;34,5;34,5;31,8;54,1;26,6;54,1;
00:03:20,862;34,5;34,5;32,0;53,7;26,6;53,7;
00:03:20,875;35,4;35,4;32,3;54,1;26,8;54,1;
00:03:20,887;34,6;34,6;32,0;53,9;26,8;53,9;
00:03:20,900;34,5;34,5;32,3;53,6;26,7;53,6;
00:03:20,912;34,7;34,7;32,4;53,6;26,5;53,6;
00:03:20,925;35,0;35,0;32,0;53,4;26,8;53,4;
00:03:20,937;34,7;34,7;32,1;53,2;26,9;53,2;
00:03:20,950;34,5;34,5;31,9;53,2;26,7;53,2;
00:03:20,962;34,7;34,7;32,2;53,1;26,9;53,1;
00:03:20,975;35,0;35,0;32,2;52,9;26,6;52,9;
00:03:20,987;34,7;34,7;32,0;52,7;26,6;52,7;
00:03:21,000;34,5;34,5;32,0;52,7;26,9;52,7;
00:03:21,012;34,2;34,2;32,2;52,5;26,7;52,5;
00:03:21,025;34,6;34,6;32,0;52,5;26,7;52,5;
00:03:21,037;34,7;34,7;32,0;52,2;26,6;52,2;
00:03:21,050;34,3;34,3;31,9;52,2;26,6;52,2;
00:03:21,062;34,2;34,2;32,0;52,0;26,6;52,0;
00:03:21,075;34,7;34,7;31,9;51,9;26,6;51,9;
00:03:21,087;34,3;34,3;32,2;51,8;26,5;51,8;
00:03:21,100;34,4;34,4;32,0;51,8;26,4;51,8;
00:03:21,112;34,5;34,5;31,9;51,4;26,6;51,4;
00:03:21,125;34,3;34,3;32,1;51,2;26,5;51,2;
00:03:21,137;34,5;34,5;32,0;51,4;26,6;51,4;
00:03:21,150;34,5;34,5;31,9;51,1;26,6;51,1;
00:03:21,162;34,5;34,5;31,9;51,0;26,6;51,0;
00:03:21,175;34,2;34,2;32,1;51,0;26,9;51,0;
00:03:21,187;34,8;34,8;32,0;50,9;26,6;50,9;
00:03:21,200;34,5;34,5;32,0;50,5;26,6;50,5;
00:03:21,212;34,4;34,4;31,9;50,7;26,7;50,7;
00:03:21,225;34,4;34,4;32,0;50,7;26,6;50,7;
00:03:21,237;34,5;34,5;32,0;50,4;26,6;50,4;
00:03:21,250;34,3;34,3;31,9;50,4;26,6;50,4;
00:03:21,262;34,5;34,5;32,0;50,1;26,4;50,1;
00:03:21,275;34,7;34,7;32,0;49,8;26,4;49,8;
00:03:21,287;34,3;34,3;32,0;49,8;26,5;49,8;
00:03:21,300;34,2;34,2;32,1;49,9;26,9;49,9;
00:03:21,312;34,6;34,6;31,9;49,8;26,6;49,8;
00:03:21,325;34,5;34,5;32,0;49,4;26,6;49,4;
00:03:21,337;34,7;34,7;32,0;49,4;26,5;49,4;
00:03:21,350;34,2;34,2;32,0;49,1;26,4;49,1;
00:03:21,362;34,3;34,3;31,9;49,2;26,6;49,2;
00:03:21,375;34,7;34,7;32,1;49,3;26,4;49,3;
00:03:21,387;34,5;34,5;32,0;49,3;26,8;49,3;
00:03:21,400;34,4;34,4;32,1;49,1;26,6;49,1;
00:03:21,412;34,1;34,1;31,9;48,7;26,6;48,7;
00:03:21,425;34,1;34,1;31,8;48,7;26,9;48,7;
00:03:21,437;33,8;33,8;31,9;48,5;26,5;48,5;
00:03:21,450;34,3;34,3;31,9;48,6;26,5;48,6;
00:03:21,462;34,1;34,1;32,0;48,4;26,6;48,4;
00:03:21,475;34,3;34,3;32,1;48,2;26,4;48,2;
00:03:21,487;34,1;34,1;31,9;48,3;26,4;48,3;
00:03:21,500;33,9;33,9;32,0;48,4;26,8;48,4;
00:03:21,512;34,4;34,4;32,0;48,2;26,5;48,2;
00:03:21,525;34,0;34,0;32,0;48,0;26,6;48,0;
00:03:21,537;34,1;34,1;32,0;48,3;26,7;48,3;
00:03:21,550;34,5;34,5;32,0;47,6;26,7;47,6;
00:03:21,562;34,2;34,2;31,9;48,0;26,6;48,0;
00:03:21,575;34,3;34,3;32,1;47,5;26,4;47,5;
00:03:21,587;34,1;34,1;32,0;47,9;26,9;47,9;
00:03:21,600;34,1;34,1;31,9;47,5;26,7;47,5;
00:03:21,612;34,3;34,3;32,0;47,5;26,6;47,5;
00:03:21,625;34,1;34,1;32,0;47,4;26,6;47,4;
00:03:21,637;34,1;34,1;31,9;47,2;26,9;47,2;
00:03:21,650;34,1;34,1;31,9;46,9;26,6;46,9;
00:03:21,662;33,9;33,9;32,0;47,2;26,6;47,2;
00:03:21,675;33,9;33,9;32,0;46,9;26,6;46,9;
00:03:21,687;34,0;34,0;32,0;46,9;26,6;46,9;
00:03:21,700;34,3;34,3;32,0;47,0;26,6;47,0;
00:03:21,712;34,3;34,3;32,1;46,9;26,4;46,9;
00:03:21,725;34,0;34,0;32,3;46,8;26,6;46,8;
00:03:21,737;33,9;33,9;32,0;46,6;26,5;46,6;
00:03:21,750;33,9;33,9;32,0;46,4;26,9;46,4;
00:03:21,762;34,1;34,1;32,2;46,2;26,8;46,2;
00:03:21,775;34,1;34,1;32,2;46,3;26,6;46,3;
00:03:21,787;33,9;33,9;32,0;46,1;26,6;46,1;
00:03:21,800;34,2;34,2;32,5;46,3;26,9;46,3;
00:03:21,812;34,0;34,0;32,0;46,3;26,6;46,3;
00:03:21,825;34,0;34,0;32,0;45,8;26,7;45,8;
00:03:21,837;34,2;34,2;32,0;45,9;26,5;45,9;
00:03:21,850;33,9;33,9;32,3;46,0;26,6;46,0;
00:03:21,862;33,9;33,9;32,0;45,7;26,7;45,7;
00:03:21,875;34,2;34,2;32,2;45,9;26,8;45,9;
00:03:21,887;34,0;34,0;32,0;45,7;26,6;45,7;
00:03:21,900;33,9;33,9;32,0;45,7;26,7;45,7;
00:03:21,912;33,5;33,5;32,0;45,5;26,9;45,5;
00:03:21,925;34,5;34,5;32,0;45,1;26,5;45,1;
00:03:21,937;34,3;34,3;32,1;45,2;26,6;45,2;
00:03:21,950;33,9;33,9;32,0;45,2;26,6;45,2;
00:03:21,962;33,8;33,8;32,0;45,0;26,4;45,0;
00:03:21,975;34,3;34,3;32,0;45,4;26,7;45,4;
00:03:21,987;33,9;33,9;32,1;44,7;26,4;44,7;
00:03:22,000;33,7;33,7;32,2;44,8;26,6;44,8;
00:03:22,012;33,7;33,7;32,1;44,9;26,4;44,9;
00:03:22,025;33,6;33,6;31,9;44,5;26,6;44,5;
00:03:22,037;33,6;33,6;31,9;44,6;26,4;44,6;
00:03:22,050;33,7;33,7;32,0;44,5;26,6;44,5;
00:03:22,062;33,9;33,9;32,0;44,4;26,6;44,4;
00:03:22,075;33,7;33,7;32,2;44,5;26,9;44,5;
00:03:22,087;33,9;33,9;31,9;44,2;26,6;44,2;
00:03:22,100;33,5;33,5;31,7;44,4;26,4;44,4;
00:03:22,112;33,4;33,4;32,0;44,2;26,4;44,2;
00:03:22,125;33,5;33,5;32,1;44,2;26,4;44,2;
00:03:22,137;33,6;33,6;32,0;44,2;26,4;44,2;
00:03:22,150;33,9;33,9;32,2;44,1;26,6;44,1;
00:03:22,162;33,5;33,5;32,3;44,0;26,6;44,0;
00:03:22,175;33,5;33,5;31,8;44,1;26,6;44,1;
00:03:22,187;33,8;33,8;31,7;43,6;26,4;43,6;
00:03:22,200;33,7;33,7;31,9;43,7;26,4;43,7;
00:03:22,212;33,5;33,5;31,9;43,6;26,4;43,6;
00:03:22,225;33,5;33,5;31,9;43,6;26,4;43,6;
00:03:22,237;33,5;33,5;31,9;43,8;26,4;43,8;
00:03:22,250;33,6;33,6;32,0;43,4;26,4;43,4;
00:03:22,262;33,4;33,4;31,9;43,6;26,4;43,6;
00:03:22,275;33,4;33,4;32,1;43,5;26,5;43,5;
00:03:22,287;33,5;33,5;31,9;43,1;26,6;43,1;
00:03:22,300;33,6;33,6;32,0;43,3;26,6;43,3;
00:03:22,312;33,5;33,5;32,0;42,9;26,4;42,9;
00:03:22,325;33,5;33,5;31,9;43,0;26,5;43,0;
00:03:22,337;33,3;33,3;31,9;43,2;26,6;43,2;
00:03:22,350;33,3;33,3;32,0;43,0;26,5;43,0;
00:03:22,362;33,2;33,2;31,9;42,9;26,6;42,9;
00:03:22,375;33,3;33,3;32,0;43,2;26,5;43,2;
00:03:22,387;33,3;33,3;32,1;42,5;26,4;42,5;
00:03:22,400;33,2;33,2;32,1;42,5;26,5;42,5;
00:03:22,412;33,2;33,2;32,0;42,7;26,6;42,7;
00:03:22,425;33,5;33,5;32,0;42,9;26,6;42,9;
00:03:22,437;33,5;33,5;31,9;42,6;26,5;42,6;
00:03:22,450;33,6;33,6;31,9;42,5;26,4;42,5;
00:03:22,462;33,3;33,3;31,9;42,4;26,9;42,4;
00:03:22,475;33,3;33,3;31,9;42,3;26,4;42,3;
00:03:22,487;33,6;33,6;31,9;42,1;26,4;42,1;
00:03:22,500;33,4;33,4;31,9;42,2;26,4;42,2;
00:03:22,512;33,4;33,4;32,3;42,1;26,5;42,1;
00:03:22,525;33,3;33,3;31,9;42,4;26,4;42,4;
00:03:22,537;33,1;33,1;31,9;42,5;26,4;42,5;
00:03:22,550;33,5;33,5;31,9;42,1;26,6;42,1;
00:03:22,562;33,2;33,2;31,8;42,1;26,5;42,1;
00:03:22,575;33,3;33,3;32,0;42,1;26,5;42,1;
00:03:22,587;33,3;33,3;32,0;42,0;26,4;42,0;
00:03:22,600;33,4;33,4;31,9;41,9;26,4;41,9;
00:03:22,612;33,2;33,2;32,0;42,1;26,4;42,1;
00:03:22,625;33,1;33,1;31,9;41,7;26,4;41,7;
00:03:22,637;33,3;33,3;31,9;41,6;26,4;41,6;
00:03:22,650;33,4;33,4;32,0;42,1;26,5;42,1;
00:03:22,662;33,1;33,1;32,1;41,7;26,6;41,7;
00:03:22,675;33,1;33,1;32,1;41,3;26,4;41,3;
00:03:22,687;33,2;33,2;31,9;41,3;26,4;41,3;
00:03:22,700;33,0;33,0;31,9;41,3;26,5;41,3;
00:03:22,712;33,1;33,1;32,1;41,4;26,5;41,4;
00:03:22,725;33,5;33,5;32,3;41,2;26,4;41,2;
00:03:22,737;33,4;33,4;31,9;41,3;26,5;41,3;
00:03:22,750;33,2;33,2;32,0;41,4;26,9;41,4;
00:03:22,762;33,0;33,0;32,0;41,1;26,7;41,1;
00:03:22,775;33,0;33,0;32,0;41,0;26,5;41,0;
00:03:22,787;32,9;32,9;31,9;41,0;26,6;41,0;
00:03:22,800;33,1;33,1;31,9;41,2;26,4;41,2;
00:03:22,812;33,2;33,2;32,3;41,1;26,5;41,1;
00:03:22,825;33,0;33,0;32,0;41,1;26,6;41,1;
00:03:22,837;33,1;33,1;32,3;40,9;26,4;40,9;
00:03:22,850;33,0;33,0;32,0;41,0;26,5;41,0;
00:03:22,862;33,7;33,7;32,0;40,8;26,8;40,8;
00:03:22,875;33,3;33,3;32,0;40,8;26,6;40,8;
00:03:22,887;33,3;33,3;32,3;40,7;26,4;40,7;
00:03:22,900;32,7;32,7;31,9;40,8;26,6;40,8;
00:03:22,912;32,9;32,9;31,9;40,5;26,6;40,5;
00:03:22,925;33,6;33,6;31,9;40,9;26,6;40,9;
00:03:22,937;33,3;33,3;31,9;40,7;26,5;40,7;
00:03:22,950;33,0;33,0;32,0;40,5;26,6;40,5;
00:03:22,962;32,9;32,9;32,0;40,7;26,6;40,7;
00:03:22,975;33,1;33,1;32,0;40,3;26,6;40,3;
00:03:22,987;32,8;32,8;32,1;40,5;26,5;40,5;
00:03:23,000;32,8;32,8;32,0;40,3;26,4;40,3;
00:03:23,012;33,4;33,4;32,1;40,4;26,4;40,4;
00:03:23,025;33,0;33,0;32,0;40,2;26,6;40,2;
00:03:23,037;33,1;33,1;32,0;40,3;26,7;40,3;
00:03:23,050;32,9;32,9;32,0;40,6;26,5;40,6;
00:03:23,062;32,8;32,8;32,0;40,2;26,5;40,2;
00:03:23,075;32,7;32,7;31,9;40,2;26,6;40,2;
00:03:23,087;32,8;32,8;31,9;40,1;26,4;40,1;
00:03:23,100;32,9;32,9;32,0;40,1;26,4;40,1;
00:03:23,112;32,8;32,8;32,0;40,1;26,3;40,1;
00:03:23,125;32,5;32,5;32,0;39,8;26,4;39,8;
00:03:23,137;32,7;32,7;32,0;39,7;26,4;39,7;
00:03:23,150;32,7;32,7;31,9;39,8;26,4;39,8;
00:03:23,162;32,8;32,8;32,2;39,5;26,4;39,5;
00:03:23,175;32,5;32,5;31,9;39,8;26,4;39,8;
00:03:23,187;33,1;33,1;32,0;39,4;26,6;39,4;
00:03:23,200;32,7;32,7;32,0;39,9;26,4;39,9;
00:03:23,212;32,7;32,7;32,1;39,4;26,3;39,4;
00:03:23,225;33,0;33,0;32,0;39,4;26,6;39,4;
00:03:23,237;33,0;33,0;32,0;39,4;26,4;39,4;
00:03:23,250;32,6;32,6;32,1;39,7;26,4;39,7;
00:03:23,262;32,6;32,6;32,0;39,1;26,4;39,1;
00:03:23,275;32,7;32,7;32,1;39,4;26,5;39,4;
00:03:23,287;32,4;32,4;31,9;39,6;26,6;39,6;
00:03:23,300;32,5;32,5;31,9;39,5;26,6;39,5;
00:03:23,312;32,5;32,5;32,0;39,1;26,9;39,1;
00:03:23,325;32,6;32,6;32,1;39,1;26,4;39,1;
00:03:23,337;32,7;32,7;32,0;39,0;26,5;39,0;
00:03:23,350;32,6;32,6;32,2;39,2;26,5;39,2;
00:03:23,362;32,5;32,5;32,1;39,1;26,4;39,1;
00:03:23,375;32,5;32,5;32,0;39,1;26,5;39,1;
00:03:23,387;32,7;32,7;32,0;38,9;26,4;38,9;
00:03:23,400;32,7;32,7;32,0;39,3;26,6;39,3;
00:03:23,412;32,5;32,5;32,0;39,1;26,5;39,1;
00:03:23,425;32,8;32,8;32,0;39,0;26,9;39,0;
00:03:23,437;32,7;32,7;32,0;39,0;26,6;39,0;
00:03:23,450;32,7;32,7;32,1;39,0;26,5;39,0;
00:03:23,462;32,8;32,8;32,0;39,1;26,6;39,1;
00:03:23,475;32,6;32,6;32,3;38,8;26,4;38,8;
00:03:23,487;32,6;32,6;32,1;38,8;26,4;38,8;
00:03:23,500;32,3;32,3;32,0;38,8;26,6;38,8;
00:03:23,512;32,6;32,6;32,0;38,8;26,7;38,8;
00:03:23,525;32,5;32,5;31,9;38,5;26,6;38,5;
00:03:23,537;32,5;32,5;32,2;38,7;26,3;38,7;
00:03:23,550;32,2;32,2;32,0;38,6;26,6;38,6;
00:03:23,562;32,7;32,7;32,3;38,6;26,8;38,6;
00:03:23,575;32,4;32,4;32,5;38,4;26,6;38,4;
00:03:23,587;32,4;32,4;32,0;38,6;26,6;38,6;
00:03:23,600;32,5;32,5;32,0;38,2;26,5;38,2;
00:03:23,612;32,5;32,5;32,1;38,4;26,7;38,4;
00:03:23,625;32,5;32,5;31,9;38,6;26,4;38,6;
00:03:23,637;32,5;32,5;32,0;38,4;26,5;38,4;
00:03:23,650;32,0;32,0;32,3;38,0;26,4;38,0;
00:03:23,662;32,3;32,3;32,0;38,2;26,5;38,2;
00:03:23,675;32,3;32,3;32,4;38,5;26,5;38,5;
00:03:23,687;32,2;32,2;31,8;38,0;26,4;38,0;
00:03:23,700;32,0;32,0;32,0;38,0;26,4;38,0;
00:03:23,712;32,5;32,5;32,1;38,4;26,6;38,4;
00:03:23,725;32,3;32,3;31,9;38,2;26,5;38,2;
00:03:23,737;32,1;32,1;32,0;37,9;26,6;37,9;
00:03:23,750;32,0;32,0;32,1;38,2;26,4;38,2;
00:03:23,762;32,5;32,5;32,0;37,9;26,4;37,9;
00:03:23,775;32,3;32,3;32,0;37,8;26,4;37,8;
00:03:23,787;32,3;32,3;31,9;38,0;26,4;38,0;
00:03:23,800;32,2;32,2;32,0;37,9;26,4;37,9;
00:03:23,812;32,3;32,3;32,0;38,1;26,3;38,1;
00:03:23,825;32,4;32,4;31,9;38,0;26,4;38,0;
00:03:23,837;32,0;32,0;31,9;37,7;26,4;37,7;
00:03:23,850;32,2;32,2;32,3;37,8;26,3;37,8;
00:03:23,862;32,0;32,0;31,9;37,7;26,3;37,7;
00:03:23,875;32,0;32,0;32,0;37,8;26,4;37,8;
00:03:23,887;31,9;31,9;32,1;37,6;26,4;37,6;
00:03:23,900;32,1;32,1;32,0;37,4;26,4;37,4;
00:03:23,912;32,0;32,0;31,9;37,3;26,4;37,3;
00:03:23,925;32,1;32,1;31,9;37,5;26,5;37,5;
00:03:23,937;32,2;32,2;32,0;37,7;26,3;37,7;
00:03:23,950;32,0;32,0;32,0;37,6;26,4;37,6;
00:03:23,962;32,0;32,0;32,1;37,3;26,3;37,3;
00:03:23,975;32,1;32,1;32,0;37,4;26,4;37,4;
00:03:23,987;32,3;32,3;32,1;37,4;26,4;37,4;
00:03:24,000;32,2;32,2;32,0;37,2;26,2;37,2;
00:03:24,012;31,9;31,9;31,9;37,0;26,6;37,0;
00:03:24,025;32,0;32,0;32,0;37,2;26,4;37,2;
00:03:24,037;32,1;32,1;32,0;37,2;26,4;37,2;
00:03:24,050;31,9;31,9;31,9;37,2;26,3;37,2;
00:03:24,062;32,4;32,4;32,0;37,5;26,4;37,5;
00:03:24,075;32,2;32,2;32,3;36,9;26,3;36,9;
00:03:24,087;32,7;32,7;32,0;37,2;26,3;37,2;
00:03:24,100;33,5;33,5;31,8;36,9;26,3;36,9;
00:03:24,112;35,0;35,0;31,9;37,0;26,4;37,0;
00:03:24,125;36,9;36,9;31,8;37,3;26,6;37,3;
00:03:24,137;38,6;38,6;31,9;39,2;26,3;39,2;
00:03:24,150;39,9;39,9;32,0;40,8;26,4;40,8;
00:03:24,162;42,0;42,0;32,0;42,6;26,5;42,6;
00:03:24,175;43,4;43,4;32,0;44,6;26,4;44,6;
00:03:24,187;45,2;45,2;31,8;46,4;26,4;46,4;
00:03:24,200;47,4;47,4;31,9;48,6;26,1;48,6;
00:03:24,212;49,2;49,2;32,0;50,1;26,3;50,1;
00:03:24,225;50,8;50,8;31,6;52,3;26,4;52,3;
00:03:24,237;52,8;52,8;32,0;53,9;26,4;53,9;
00:03:24,250;54,4;54,4;31,9;55,8;26,1;55,8;
00:03:24,262;56,5;56,5;31,7;57,8;26,2;57,8;
00:03:24,275;58,3;58,3;31,8;59,5;26,4;59,5;
00:03:24,287;59,7;59,7;31,7;61,0;26,2;61,0;
00:03:24,300;61,3;61,3;31,7;62,6;26,2;62,6;
00:03:24,312;63,1;63,1;32,0;64,6;26,5;64,6;
00:03:24,325;64,6;64,6;31,7;65,8;26,4;65,8;
00:03:24,337;66,0;66,0;32,1;67,7;26,2;67,7;
00:03:24,350;67,6;67,6;31,9;69,0;26,3;69,0;
00:03:24,362;69,1;69,1;32,1;70,7;26,4;70,7;
00:03:24,375;70,5;70,5;31,9;71,9;26,4;71,9;
00:03:24,387;72,3;72,3;32,0;73,5;26,4;73,5;
00:03:24,400;74,0;74,0;31,9;74,9;26,6;74,9;
00:03:24,412;75,0;75,0;32,0;76,5;26,4;76,5;
00:03:24,425;76,3;76,3;32,3;77,4;26,4;77,4;
00:03:24,437;77,6;77,6;31,9;78,9;26,4;78,9;
00:03:24,450;78,8;78,8;32,0;80,0;26,6;80,0;
00:03:24,462;80,1;80,1;32,2;81,5;26,6;81,5;
00:03:24,475;81,5;81,5;32,0;82,7;26,4;82,7;
00:03:24,487;82,8;82,8;32,0;84,3;26,4;84,3;
00:03:24,500;83,8;83,8;31,9;85,4;26,2;85,4;
00:03:24,512;85,5;85,5;31,9;86,7;26,4;86,7;
00:03:24,525;86,4;86,4;31,9;87,9;26,4;87,9;
00:03:24,537;87,7;87,7;32,0;89,1;26,4;89,1;
00:03:24,550;88,7;88,7;32,1;90,4;26,5;90,4;
00:03:24,562;90,0;90,0;32,0;91,8;26,6;91,8;
00:03:24,575;90,7;90,7;32,3;92,5;26,4;92,5;
00:03:24,587;91,2;91,2;31,9;93,2;26,4;93,2;
00:03:24,600;92,4;92,4;32,0;94,0;26,5;94,0;
00:03:24,612;92,7;92,7;31,9;94,8;26,4;94,8;
00:03:24,625;93,2;93,2;32,1;95,0;26,5;95,0;
00:03:24,637;93,7;93,7;31,9;95,5;26,4;95,5;
00:03:24,650;94,0;94,0;32,0;96,0;26,4;96,0;
00:03:24,662;94,1;94,1;31,9;95,9;26,5;95,9;
00:03:24,675;94,1;94,1;31,9;95,9;26,2;95,9;
00:03:24,687;94,4;94,4;32,0;96,1;26,3;96,1;
00:03:24,700;94,6;94,6;32,2;96,3;26,5;96,3;
00:03:24,712;94,6;94,6;31,9;96,2;26,5;96,2;
00:03:24,725;94,1;94,1;32,0;96,0;26,4;96,0;
00:03:24,737;94,2;94,2;31,9;95,8;26,5;95,8;
00:03:24,750;94,1;94,1;32,0;95,6;26,4;95,6;
00:03:24,762;94,0;94,0;32,0;95,5;26,4;95,5;
00:03:24,775;93,5;93,5;32,0;95,2;26,4;95,2;
00:03:24,787;93,4;93,4;32,0;95,2;26,4;95,2;
00:03:24,800;93,2;93,2;32,0;94,9;26,5;94,9;
00:03:24,812;92,7;92,7;32,0;94,6;26,6;94,6;
00:03:24,825;92,8;92,8;32,1;94,3;26,4;94,3;
00:03:24,837;92,4;92,4;32,1;93,6;26,4;93,6;
00:03:24,850;92,0;92,0;31,9;93,6;26,2;93,6;
00:03:24,862;91,8;91,8;32,0;93,3;26,4;93,3;
00:03:24,875;91,5;91,5;32,1;92,8;26,5;92,8;
00:03:24,887;91,1;91,1;32,2;92,5;26,4;92,5;
00:03:24,900;90,9;90,9;32,0;92,3;26,1;92,3;
00:03:24,912;90,5;90,5;31,9;91,8;26,2;91,8;
00:03:24,925;90,2;90,2;31,9;91,4;26,4;91,4;
00:03:24,937;89,7;89,7;32,1;91,1;26,3;91,1;
00:03:24,950;89,3;89,3;31,9;90,9;26,3;90,9;
00:03:24,962;88,8;88,8;31,6;90,4;26,3;90,4;
00:03:24,975;88,3;88,3;31,9;89,7;26,3;89,7;
00:03:24,987;88,3;88,3;32,0;89,6;26,4;89,6;
00:03:25,000;87,5;87,5;31,9;89,1;26,4;89,1;
00:03:25,012;87,5;87,5;32,0;88,9;26,4;88,9;
00:03:25,025;87,1;87,1;32,0;88,6;26,4;88,6;
00:03:25,037;86,6;86,6;32,1;87,9;26,4;87,9;
00:03:25,050;86,2;86,2;32,0;87,3;26,3;87,3;
00:03:25,062;85,8;85,8;31,9;87,4;26,4;87,4;
00:03:25,075;85,5;85,5;31,9;86,8;26,4;86,8;
00:03:25,087;84,9;84,9;32,0;86,2;26,4;86,2;
00:03:25,100;84,8;84,8;32,1;85,9;26,4;85,9;
00:03:25,112;84,6;84,6;31,8;85,8;26,3;85,8;
00:03:25,125;84,4;84,4;32,0;85,2;26,6;85,2;
00:03:25,137;83,7;83,7;31,9;84,9;26,3;84,9;
00:03:25,150;83,3;83,3;31,8;84,4;26,2;84,4;
00:03:25,162;83,0;83,0;32,0;84,2;26,7;84,2;
00:03:25,175;82,8;82,8;31,9;83,3;26,1;83,3;
00:03:25,187;82,2;82,2;32,0;83,2;26,3;83,2;
00:03:25,200;81,9;81,9;32,0;82,8;26,4;82,8;
00:03:25,212;81,7;81,7;32,0;82,4;26,4;82,4;
00:03:25,225;81,4;81,4;31,9;82,0;26,4;82,0;
00:03:25,237;80,8;80,8;31,8;81,4;26,3;81,4;
00:03:25,250;80,4;80,4;32,1;81,1;26,3;81,1;
00:03:25,262;80,2;80,2;32,0;81,0;26,4;81,0;
00:03:25,275;79,5;79,5;32,0;80,4;26,2;80,4;
00:03:25,287;79,5;79,5;32,0;80,3;26,2;80,3;
00:03:25,300;79,3;79,3;32,0;79,9;26,6;79,9;
00:03:25,312;78,7;78,7;31,9;79,3;26,4;79,3;
00:03:25,325;78,1;78,1;32,2;79,2;26,2;79,2;
00:03:25,337;77,9;77,9;31,9;79,0;26,4;79,0;
00:03:25,350;78,1;78,1;32,0;78,5;26,5;78,5;
00:03:25,362;77,7;77,7;32,3;78,0;26,7;78,0;
00:03:25,375;76,7;76,7;32,0;78,1;26,5;78,1;
00:03:25,387;76,7;76,7;32,0;77,5;26,4;77,5;
00:03:25,400;76,1;76,1;31,9;77,1;26,2;77,1;
00:03:25,412;76,3;76,3;31,9;76,6;26,2;76,6;
00:03:25,425;75,2;75,2;31,8;76,5;26,5;76,5;
00:03:25,437;75,2;75,2;31,9;75,9;26,1;75,9;
00:03:25,450;75,0;75,0;31,8;75,7;26,2;75,7;
00:03:25,462;75,1;75,1;31,9;75,5;26,4;75,5;
00:03:25,475;74,4;74,4;31,9;75,5;26,4;75,5;
00:03:25,487;74,0;74,0;32,0;75,0;26,1;75,0;
00:03:25,500;74,0;74,0;31,9;74,7;26,2;74,7;
00:03:25,512;73,3;73,3;31,9;74,1;26,1;74,1;
00:03:25,525;73,2;73,2;31,9;73,9;26,2;73,9;
00:03:25,537;73,2;73,2;32,0;73,2;26,4;73,2;
00:03:25,550;72,8;72,8;32,0;73,5;26,4;73,5;
00:03:25,562;72,9;72,9;31,8;73,1;26,1;73,1;
00:03:25,575;72,3;72,3;31,8;72,8;26,2;72,8;
00:03:25,587;71,9;71,9;31,9;72,0;26,2;72,0;
00:03:25,600;71,4;71,4;31,6;72,2;26,1;72,2;
00:03:25,612;71,4;71,4;32,1;71,9;26,4;71,9;
00:03:25,625;71,0;71,0;31,8;71,2;26,2;71,2;
00:03:25,637;71,1;71,1;31,9;71,1;26,5;71,1;
00:03:25,650;70,4;70,4;31,9;71,1;26,4;71,1;
00:03:25,662;70,0;70,0;31,7;70,9;26,2;70,9;
00:03:25,675;69,9;69,9;31,9;70,2;26,0;70,2;
00:03:25,687;69,7;69,7;32,0;69,9;26,4;69,9;
00:03:25,700;69,4;69,4;31,9;69,7;26,4;69,7;
00:03:25,712;68,9;68,9;31,9;69,4;26,4;69,4;
00:03:25,725;68,8;68,8;31,6;69,2;26,2;69,2;
00:03:25,737;68,3;68,3;31,9;68,8;26,1;68,8;
00:03:25,750;68,3;68,3;32,1;68,7;26,3;68,7;
00:03:25,762;68,0;68,0;31,7;68,5;26,3;68,5;
00:03:25,775;67,9;67,9;31,7;68,0;26,0;68,0;
00:03:25,787;66,8;66,8;31,7;68,0;26,1;68,0;
00:03:25,800;67,2;67,2;31,4;67,7;26,0;67,7;
00:03:25,812;66,7;66,7;31,6;67,3;25,9;67,3;
00:03:25,825;66,8;66,8;31,6;66,9;26,0;66,9;
00:03:25,837;66,2;66,2;31,6;66,8;25,9;66,8;
00:03:25,850;66,0;66,0;31,6;66,5;26,0;66,5;
00:03:25,862;66,0;66,0;31,5;66,2;26,0;66,2;
00:03:25,875;65,5;65,5;31,6;66,0;25,7;66,0;
00:03:25,887;65,4;65,4;31,9;66,0;25,9;66,0;
00:03:25,900;65,5;65,5;31,5;65,6;25,9;65,6;
00:03:25,912;65,1;65,1;31,6;65,6;25,9;65,6;
00:03:25,925;64,7;64,7;31,5;65,1;25,9;65,1;
00:03:25,937;64,2;64,2;31,5;64,4;25,8;64,4;
00:03:25,950;64,1;64,1;31,8;64,7;25,9;64,7;
00:03:25,962;64,0;64,0;31,6;64,3;26,0;64,3;
00:03:25,975;63,8;63,8;31,6;64,4;25,7;64,4;
00:03:25,987;63,6;63,6;31,5;64,0;25,9;64,0;
00:03:26,000;63,5;63,5;31,6;63,7;26,1;63,7;
00:03:26,012;63,3;63,3;31,7;63,8;26,1;63,8;
00:03:26,025;63,0;63,0;31,6;63,3;25,8;63,3;
00:03:26,037;62,8;62,8;31,6;63,2;25,9;63,2;
00:03:26,050;62,3;62,3;31,9;63,2;25,9;63,2;
