[Connect DataFile][1.1]
Date:;01.07.2025
Time:;15:21:28,196
Unit:;C
Resolution:;0,0125
Values:;6
Time;Hot Spot;ROI;Thermal_Corona;Detector Area;Deformation;Area 15;
00:04:09,837;47,2;47,2;33,3;50,8;27,5;50,8;
00:04:09,850;47,4;47,4;33,2;50,6;27,6;50,6;
00:04:09,862;46,4;46,4;33,4;50,6;27,7;50,6;
00:04:09,875;47,1;47,1;33,5;50,7;27,5;50,7;
00:04:09,887;47,0;47,0;33,5;50,1;27,8;50,1;
00:04:09,900;46,6;46,6;33,5;50,1;27,4;50,1;
00:04:09,912;46,6;46,6;33,6;50,1;27,7;50,1;
00:04:09,925;46,4;46,4;33,3;50,1;27,6;50,1;
00:04:09,937;46,4;46,4;33,3;49,9;27,6;49,9;
00:04:09,950;46,5;46,5;33,7;49,6;27,8;49,6;
00:04:09,962;46,3;46,3;33,4;49,6;27,5;49,6;
00:04:09,975;46,2;46,2;33,3;49,6;27,9;49,6;
00:04:09,987;46,0;46,0;33,2;49,4;27,8;49,4;
00:04:10,000;46,1;46,1;33,3;49,3;27,6;49,3;
00:04:10,012;45,8;45,8;33,5;49,0;27,9;49,0;
00:04:10,025;46,0;46,0;33,3;49,3;27,7;49,3;
00:04:10,037;45,7;45,7;33,3;49,2;27,5;49,2;
00:04:10,050;45,6;45,6;33,1;48,9;27,5;48,9;
00:04:10,062;45,8;45,8;33,2;48,9;27,6;48,9;
00:04:10,075;45,8;45,8;33,3;48,7;27,7;48,7;
00:04:10,087;45,5;45,5;33,3;48,6;27,6;48,6;
00:04:10,100;45,3;45,3;33,1;48,5;27,6;48,5;
00:04:10,112;45,6;45,6;33,3;48,5;27,9;48,5;
00:04:10,125;45,3;45,3;33,4;48,2;27,6;48,2;
00:04:10,137;45,1;45,1;33,4;48,4;27,7;48,4;
00:04:10,150;45,2;45,2;33,5;48,2;27,7;48,2;
00:04:10,162;45,4;45,4;33,3;48,2;27,9;48,2;
00:04:10,175;45,3;45,3;33,3;48,0;27,6;48,0;
00:04:10,187;45,0;45,0;33,1;47,9;27,8;47,9;
00:04:10,200;45,2;45,2;33,3;47,7;28,0;47,7;
00:04:10,212;45,4;45,4;33,3;48,1;27,8;48,1;
00:04:10,225;44,7;44,7;33,4;47,7;27,7;47,7;
00:04:10,237;44,9;44,9;33,3;47,6;27,6;47,6;
00:04:10,250;44,6;44,6;33,5;47,5;27,8;47,5;
00:04:10,262;45,1;45,1;33,7;47,4;28,0;47,4;
00:04:10,275;44,5;44,5;33,5;47,3;27,6;47,3;
00:04:10,287;44,6;44,6;33,9;46,9;27,6;46,9;
00:04:10,300;44,6;44,6;33,5;47,0;27,9;47,0;
00:04:10,312;44,3;44,3;33,3;47,3;27,6;47,3;
00:04:10,325;44,6;44,6;33,3;47,0;27,6;47,0;
00:04:10,337;44,1;44,1;33,3;46,7;27,6;46,7;
00:04:10,350;44,1;44,1;33,4;46,9;27,6;46,9;
00:04:10,362;44,1;44,1;33,3;46,8;27,9;46,8;
00:04:10,375;44,2;44,2;33,3;46,5;27,9;46,5;
00:04:10,387;44,2;44,2;33,5;46,6;27,7;46,6;
00:04:10,400;43,7;43,7;33,4;46,4;27,8;46,4;
00:04:10,412;43,6;43,6;33,5;46,6;27,8;46,6;
00:04:10,425;43,6;43,6;33,3;46,4;27,6;46,4;
00:04:10,437;43,6;43,6;33,3;46,4;27,8;46,4;
00:04:10,450;43,5;43,5;33,5;46,0;27,6;46,0;
00:04:10,462;43,4;43,4;33,3;46,0;27,9;46,0;
00:04:10,475;44,0;44,0;33,5;46,0;27,4;46,0;
00:04:10,487;43,2;43,2;33,6;45,8;27,5;45,8;
00:04:10,500;43,5;43,5;33,5;45,7;27,6;45,7;
00:04:10,512;43,2;43,2;33,3;45,7;27,5;45,7;
00:04:10,525;43,1;43,1;33,3;45,6;27,6;45,6;
00:04:10,537;43,2;43,2;33,4;45,7;27,9;45,7;
00:04:10,550;43,3;43,3;33,5;45,5;27,9;45,5;
00:04:10,562;43,5;43,5;33,4;45,5;27,8;45,5;
00:04:10,575;43,4;43,4;33,5;45,6;27,7;45,6;
00:04:10,587;43,1;43,1;33,5;45,6;27,9;45,6;
00:04:10,600;42,9;42,9;33,3;45,4;28,2;45,4;
00:04:10,612;43,0;43,0;33,6;45,1;27,6;45,1;
00:04:10,625;43,2;43,2;33,5;45,3;27,7;45,3;
00:04:10,637;42,9;42,9;33,3;45,1;27,7;45,1;
00:04:10,650;42,5;42,5;33,3;45,1;27,5;45,1;
00:04:10,662;42,9;42,9;33,5;44,9;28,1;44,9;
00:04:10,675;42,6;42,6;33,4;44,6;27,7;44,6;
00:04:10,687;42,7;42,7;33,3;44,8;27,6;44,8;
00:04:10,700;42,6;42,6;33,3;44,7;27,6;44,7;
00:04:10,712;42,6;42,6;33,3;44,7;27,6;44,7;
00:04:10,725;42,3;42,3;33,7;44,4;27,7;44,4;
00:04:10,737;42,4;42,4;33,1;44,6;27,6;44,6;
00:04:10,750;42,5;42,5;33,3;44,4;27,6;44,4;
00:04:10,762;42,3;42,3;33,5;44,5;27,6;44,5;
00:04:10,775;42,4;42,4;33,4;44,2;27,5;44,2;
00:04:10,787;41,8;41,8;33,2;44,3;27,6;44,3;
00:04:10,800;42,2;42,2;33,4;44,2;27,6;44,2;
00:04:10,812;42,0;42,0;33,5;44,3;27,6;44,3;
00:04:10,825;42,1;42,1;33,5;43,9;27,6;43,9;
00:04:10,837;42,2;42,2;33,2;43,9;27,4;43,9;
00:04:10,850;41,8;41,8;33,5;43,8;27,8;43,8;
00:04:10,862;42,0;42,0;33,2;43,9;27,5;43,9;
00:04:10,875;41,8;41,8;33,3;43,6;27,5;43,6;
00:04:10,887;41,8;41,8;33,1;43,8;27,6;43,8;
00:04:10,900;42,2;42,2;33,5;43,7;27,6;43,7;
00:04:10,912;41,9;41,9;33,4;43,4;27,5;43,4;
00:04:10,925;41,8;41,8;33,4;43,6;27,6;43,6;
00:04:10,937;41,6;41,6;33,3;43,5;27,6;43,5;
00:04:10,950;41,7;41,7;33,4;43,4;27,7;43,4;
00:04:10,962;41,4;41,4;33,5;43,4;27,4;43,4;
00:04:10,975;41,3;41,3;33,3;43,2;27,5;43,2;
00:04:10,987;41,5;41,5;33,5;43,3;27,6;43,3;
00:04:11,000;41,5;41,5;33,4;43,4;27,7;43,4;
00:04:11,012;41,7;41,7;33,3;43,1;27,4;43,1;
00:04:11,025;41,3;41,3;33,3;43,0;27,5;43,0;
00:04:11,037;41,6;41,6;33,3;42,9;27,6;42,9;
00:04:11,050;41,3;41,3;33,6;42,9;27,9;42,9;
00:04:11,062;41,3;41,3;33,3;42,9;27,4;42,9;
00:04:11,075;41,2;41,2;33,3;43,0;27,6;43,0;
00:04:11,087;41,3;41,3;33,2;42,9;27,8;42,9;
00:04:11,100;41,4;41,4;33,5;42,8;27,7;42,8;
00:04:11,112;41,3;41,3;33,6;42,8;27,6;42,8;
00:04:11,125;41,0;41,0;33,5;42,7;27,6;42,7;
00:04:11,137;41,0;41,0;33,5;42,9;27,6;42,9;
00:04:11,150;40,8;40,8;33,7;42,7;27,6;42,7;
00:04:11,162;40,8;40,8;33,5;42,7;27,7;42,7;
00:04:11,175;40,8;40,8;33,5;42,4;27,6;42,4;
00:04:11,187;40,9;40,9;33,5;42,4;27,9;42,4;
00:04:11,200;41,1;41,1;33,5;42,3;27,6;42,3;
00:04:11,212;41,1;41,1;33,5;42,3;27,8;42,3;
00:04:11,225;40,7;40,7;33,3;42,1;27,9;42,1;
00:04:11,237;40,3;40,3;33,4;42,2;27,8;42,2;
00:04:11,250;40,6;40,6;33,3;42,1;27,8;42,1;
00:04:11,262;40,8;40,8;33,5;42,1;27,8;42,1;
00:04:11,275;40,8;40,8;33,3;42,1;27,6;42,1;
00:04:11,287;40,5;40,5;33,3;42,1;27,6;42,1;
00:04:11,300;40,4;40,4;33,3;42,0;27,7;42,0;
00:04:11,312;40,3;40,3;33,4;42,1;27,6;42,1;
00:04:11,325;40,5;40,5;33,3;42,0;27,7;42,0;
00:04:11,337;40,3;40,3;33,5;41,8;27,6;41,8;
00:04:11,350;40,2;40,2;33,3;42,0;27,6;42,0;
00:04:11,362;40,9;40,9;33,4;41,8;27,6;41,8;
00:04:11,375;40,2;40,2;33,5;41,6;27,8;41,6;
00:04:11,387;40,0;40,0;33,5;41,6;27,7;41,6;
00:04:11,400;40,1;40,1;33,3;41,7;27,7;41,7;
00:04:11,412;40,0;40,0;33,5;41,5;27,7;41,5;
00:04:11,425;40,0;40,0;33,7;41,4;27,8;41,4;
00:04:11,437;40,2;40,2;33,5;41,4;27,5;41,4;
00:04:11,450;40,4;40,4;33,5;41,4;27,9;41,4;
00:04:11,462;39,9;39,9;33,5;41,4;27,8;41,4;
00:04:11,475;40,2;40,2;33,5;41,1;27,7;41,1;
00:04:11,487;40,0;40,0;33,5;41,4;27,6;41,4;
00:04:11,500;39,9;39,9;33,4;41,6;27,9;41,6;
00:04:11,512;39,7;39,7;33,4;41,1;27,9;41,1;
00:04:11,525;40,0;40,0;33,5;41,1;27,8;41,1;
00:04:11,537;40,2;40,2;33,5;41,1;27,9;41,1;
00:04:11,550;39,4;39,4;33,4;41,1;27,8;41,1;
00:04:11,562;39,8;39,8;34,1;40,9;27,6;40,9;
00:04:11,575;40,1;40,1;33,3;41,1;27,8;41,1;
00:04:11,587;39,8;39,8;33,4;40,9;27,9;40,9;
00:04:11,600;39,8;39,8;33,6;41,0;27,8;41,0;
00:04:11,612;39,8;39,8;33,7;41,1;27,9;41,1;
00:04:11,625;39,6;39,6;33,8;40,9;27,9;40,9;
00:04:11,637;39,4;39,4;33,6;40,8;27,6;40,8;
00:04:11,650;39,5;39,5;33,9;40,5;27,7;40,5;
00:04:11,662;39,4;39,4;33,6;41,1;27,7;41,1;
00:04:11,675;39,3;39,3;33,4;40,5;27,6;40,5;
00:04:11,687;39,4;39,4;33,5;40,5;27,6;40,5;
00:04:11,700;39,1;39,1;33,3;40,3;27,5;40,3;
00:04:11,712;39,4;39,4;33,3;40,4;27,5;40,4;
00:04:11,725;39,3;39,3;33,6;40,4;27,8;40,4;
00:04:11,737;39,1;39,1;33,5;40,2;27,4;40,2;
00:04:11,750;39,3;39,3;33,5;40,5;27,5;40,5;
00:04:11,762;39,0;39,0;33,4;40,4;27,6;40,4;
00:04:11,775;38,9;38,9;33,5;40,4;27,7;40,4;
00:04:11,787;39,1;39,1;33,4;40,3;27,7;40,3;
00:04:11,800;39,1;39,1;33,4;40,3;27,6;40,3;
00:04:11,812;39,3;39,3;33,2;40,0;27,4;40,0;
00:04:11,825;39,0;39,0;33,3;40,3;27,8;40,3;
00:04:11,837;39,0;39,0;33,7;39,8;27,9;39,8;
00:04:11,850;38,9;38,9;33,3;40,1;27,7;40,1;
00:04:11,862;39,4;39,4;33,5;40,3;27,5;40,3;
00:04:11,875;38,9;38,9;33,6;40,2;27,8;40,2;
00:04:11,887;39,1;39,1;33,7;40,0;27,6;40,0;
00:04:11,900;38,4;38,4;33,3;40,0;27,5;40,0;
00:04:11,912;38,7;38,7;33,4;40,1;27,7;40,1;
00:04:11,925;38,6;38,6;33,7;39,7;27,6;39,7;
00:04:11,937;39,0;39,0;33,4;39,9;27,6;39,9;
00:04:11,950;38,5;38,5;33,6;39,8;27,6;39,8;
00:04:11,962;38,6;38,6;33,4;39,6;27,6;39,6;
00:04:11,975;38,8;38,8;33,4;39,8;27,6;39,8;
00:04:11,987;38,2;38,2;33,2;39,5;27,6;39,5;
00:04:12,000;38,5;38,5;33,5;39,6;27,7;39,6;
00:04:12,012;38,8;38,8;33,5;39,4;27,8;39,4;
00:04:12,025;38,4;38,4;33,7;39,9;27,6;39,9;
00:04:12,037;38,5;38,5;33,3;39,5;27,5;39,5;
00:04:12,050;38,7;38,7;33,4;39,3;27,6;39,3;
00:04:12,062;38,2;38,2;33,2;39,3;27,6;39,3;
00:04:12,075;38,3;38,3;33,2;39,3;27,6;39,3;
00:04:12,087;38,5;38,5;33,3;39,3;27,5;39,3;
00:04:12,100;38,4;38,4;33,3;39,1;27,6;39,1;
00:04:12,112;38,4;38,4;33,3;39,3;27,6;39,3;
00:04:12,125;38,3;38,3;33,5;39,3;27,6;39,3;
00:04:12,137;38,2;38,2;33,5;39,2;27,6;39,2;
00:04:12,150;38,3;38,3;33,5;39,1;27,7;39,1;
00:04:12,162;38,0;38,0;33,4;39,2;27,6;39,2;
00:04:12,175;38,1;38,1;33,3;39,1;27,7;39,1;
00:04:12,187;38,0;38,0;33,3;38,9;27,6;38,9;
00:04:12,200;38,3;38,3;33,5;39,1;27,7;39,1;
00:04:12,212;38,1;38,1;33,6;39,0;27,5;39,0;
00:04:12,225;38,0;38,0;33,3;39,0;27,7;39,0;
00:04:12,237;38,3;38,3;33,5;39,3;27,6;39,3;
00:04:12,250;38,2;38,2;33,4;38,9;27,8;38,9;
00:04:12,262;38,0;38,0;33,8;38,8;27,6;38,8;
00:04:12,275;37,9;37,9;33,4;38,9;27,9;38,9;
00:04:12,287;37,9;37,9;33,4;38,9;27,6;38,9;
00:04:12,300;37,7;37,7;33,3;38,9;27,8;38,9;
00:04:12,312;38,2;38,2;33,4;38,9;27,8;38,9;
00:04:12,325;38,2;38,2;33,5;38,9;27,6;38,9;
00:04:12,337;38,2;38,2;33,5;40,2;28,1;40,2;
00:04:12,350;37,8;37,8;33,7;42,0;27,9;42,0;
00:04:12,362;38,1;38,1;34,3;43,7;27,6;43,7;
00:04:12,375;37,9;37,9;35,0;45,5;27,6;45,5;
00:04:12,387;37,6;37,6;36,3;47,2;27,6;47,2;
00:04:12,400;37,9;37,9;36,7;49,0;27,5;49,0;
00:04:12,412;37,7;37,7;37,8;51,1;28,0;51,1;
00:04:12,425;37,4;37,4;38,5;53,1;27,5;53,1;
00:04:12,437;37,3;37,3;39,8;55,0;27,8;55,0;
00:04:12,450;37,9;37,9;40,5;56,8;27,6;56,8;
00:04:12,462;37,7;37,7;41,4;58,9;27,5;58,9;
00:04:12,475;38,2;38,2;42,6;60,9;27,7;60,9;
00:04:12,487;38,0;38,0;43,6;62,8;27,7;62,8;
00:04:12,500;38,0;38,0;44,4;64,7;27,9;64,7;
00:04:12,512;38,0;38,0;45,4;66,3;28,0;66,3;
00:04:12,525;37,9;37,9;46,1;68,1;27,9;68,1;
00:04:12,537;38,0;38,0;47,0;70,0;27,9;70,0;
00:04:12,550;37,7;37,7;48,0;71,8;27,8;71,8;
00:04:12,562;37,7;37,7;48,8;73,5;27,6;73,5;
00:04:12,575;37,4;37,4;49,7;75,3;27,7;75,3;
00:04:12,587;37,9;37,9;50,9;77,1;27,6;77,1;
00:04:12,600;37,4;37,4;51,3;78,7;27,8;78,7;
00:04:12,612;38,0;38,0;52,1;80,5;27,8;80,5;
00:04:12,625;37,6;37,6;53,4;82,0;27,8;82,0;
00:04:12,637;37,6;37,6;54,1;84,3;27,9;84,3;
00:04:12,650;37,5;37,5;54,8;85,5;27,6;85,5;
00:04:12,662;37,7;37,7;55,5;87,0;27,7;87,0;
00:04:12,675;37,3;37,3;56,4;88,6;27,9;88,6;
00:04:12,687;37,6;37,6;57,2;90,2;27,6;90,2;
00:04:12,700;37,7;37,7;58,0;91,9;27,7;91,9;
00:04:12,712;37,5;37,5;58,7;93,1;27,7;93,1;
00:04:12,725;37,9;37,9;59,4;94,6;27,6;94,6;
00:04:12,737;37,4;37,4;60,1;96,0;27,8;96,0;
00:04:12,750;37,6;37,6;60,5;97,5;28,0;97,5;
00:04:12,762;37,3;37,3;61,2;98,4;27,6;98,4;
00:04:12,775;37,3;37,3;61,7;99,8;28,0;99,8;
00:04:12,787;37,9;37,9;61,8;100,5;27,9;100,5;
00:04:12,800;37,2;37,2;61,7;100,9;27,4;100,9;
00:04:12,812;37,3;37,3;62,3;101,5;27,6;101,5;
00:04:12,825;37,3;37,3;62,4;101,9;27,7;101,9;
00:04:12,837;37,4;37,4;62,4;102,7;27,7;102,7;
00:04:12,850;37,4;37,4;62,4;103,1;27,9;103,1;
00:04:12,862;37,4;37,4;62,3;103,2;27,4;103,2;
00:04:12,875;37,4;37,4;62,4;103,1;27,6;103,1;
00:04:12,887;37,2;37,2;62,5;103,6;27,9;103,6;
00:04:12,900;37,3;37,3;62,5;103,4;27,9;103,4;
00:04:12,912;37,7;37,7;62,6;103,4;27,9;103,4;
00:04:12,925;37,3;37,3;62,4;103,1;27,8;103,1;
00:04:12,937;37,3;37,3;61,8;103,2;27,9;103,2;
00:04:12,950;37,3;37,3;62,2;103,3;27,6;103,3;
00:04:12,962;37,4;37,4;62,2;102,9;27,7;102,9;
00:04:12,975;37,3;37,3;61,9;102,3;28,0;102,3;
00:04:12,987;37,2;37,2;61,8;102,7;27,7;102,7;
00:04:13,000;37,3;37,3;62,1;102,1;28,1;102,1;
00:04:13,012;37,2;37,2;61,8;101,7;27,8;101,7;
00:04:13,025;37,3;37,3;61,6;101,5;28,0;101,5;
00:04:13,037;37,1;37,1;61,4;101,2;27,6;101,2;
00:04:13,050;37,0;37,0;61,6;100,7;27,7;100,7;
00:04:13,062;37,2;37,2;61,2;100,4;27,8;100,4;
00:04:13,075;36,8;36,8;61,4;100,1;28,1;100,1;
00:04:13,087;37,1;37,1;61,2;99,7;27,6;99,7;
00:04:13,100;36,9;36,9;61,0;99,5;27,6;99,5;
00:04:13,112;37,2;37,2;61,0;98,7;27,7;98,7;
00:04:13,125;36,9;36,9;60,8;98,3;27,8;98,3;
00:04:13,137;37,0;37,0;60,6;97,8;27,7;97,8;
00:04:13,150;37,3;37,3;60,5;97,3;27,9;97,3;
00:04:13,162;36,9;36,9;60,7;96,7;27,6;96,7;
00:04:13,175;37,0;37,0;60,1;96,5;27,7;96,5;
00:04:13,187;37,0;37,0;60,2;95,9;27,6;95,9;
00:04:13,200;37,1;37,1;60,2;95,6;27,7;95,6;
00:04:13,212;37,1;37,1;59,8;95,1;27,9;95,1;
00:04:13,225;37,2;37,2;60,0;94,9;27,9;94,9;
00:04:13,237;36,6;36,6;59,5;94,3;27,6;94,3;
00:04:13,250;36,8;36,8;59,2;93,6;27,6;93,6;
00:04:13,262;36,8;36,8;59,2;93,2;27,6;93,2;
00:04:13,275;36,6;36,6;59,2;92,6;27,6;92,6;
00:04:13,287;36,8;36,8;59,0;92,1;27,8;92,1;
00:04:13,300;36,9;36,9;58,7;91,8;27,6;91,8;
00:04:13,312;36,4;36,4;58,6;91,1;27,6;91,1;
00:04:13,325;36,8;36,8;58,6;91,1;27,8;91,1;
00:04:13,337;36,5;36,5;58,2;90,5;27,9;90,5;
00:04:13,350;36,7;36,7;58,6;90,0;27,6;90,0;
00:04:13,362;36,5;36,5;58,5;89,5;27,8;89,5;
00:04:13,375;36,7;36,7;58,2;89,2;27,5;89,2;
00:04:13,387;36,6;36,6;58,2;88,8;27,7;88,8;
00:04:13,400;36,7;36,7;58,2;88,5;27,6;88,5;
00:04:13,412;36,5;36,5;57,6;88,3;27,4;88,3;
00:04:13,425;36,4;36,4;57,5;87,5;27,4;87,5;
00:04:13,437;36,3;36,3;57,4;87,0;27,4;87,0;
00:04:13,450;36,6;36,6;57,4;86,7;27,6;86,7;
00:04:13,462;36,2;36,2;57,2;86,2;27,8;86,2;
00:04:13,475;36,4;36,4;57,2;85,6;27,7;85,6;
00:04:13,487;36,7;36,7;57,3;85,4;27,6;85,4;
00:04:13,500;36,6;36,6;56,9;84,9;27,6;84,9;
00:04:13,512;36,5;36,5;56,8;84,6;27,7;84,6;
00:04:13,525;36,8;36,8;56,4;84,4;27,4;84,4;
00:04:13,537;36,6;36,6;56,5;83,8;27,5;83,8;
00:04:13,550;36,7;36,7;56,4;83,5;27,9;83,5;
00:04:13,562;36,6;36,6;56,4;83,0;27,6;83,0;
00:04:13,575;36,3;36,3;56,0;82,7;27,5;82,7;
00:04:13,587;36,2;36,2;56,1;82,1;27,6;82,1;
00:04:13,600;36,4;36,4;56,2;82,0;27,7;82,0;
00:04:13,612;36,0;36,0;56,0;81,7;27,6;81,7;
00:04:13,625;36,2;36,2;55,9;81,3;27,6;81,3;
00:04:13,637;36,7;36,7;55,4;80,9;27,5;80,9;
00:04:13,650;36,2;36,2;55,9;80,5;27,8;80,5;
00:04:13,662;36,3;36,3;55,5;80,3;27,9;80,3;
00:04:13,675;36,3;36,3;55,5;79,9;27,9;79,9;
00:04:13,687;36,2;36,2;55,0;79,3;27,9;79,3;
00:04:13,700;36,0;36,0;55,1;79,2;27,6;79,2;
00:04:13,712;36,1;36,1;55,0;78,6;27,5;78,6;
00:04:13,725;36,1;36,1;54,9;78,5;27,7;78,5;
00:04:13,737;36,2;36,2;54,4;78,2;27,5;78,2;
00:04:13,750;36,0;36,0;54,8;77,9;27,7;77,9;
00:04:13,762;36,2;36,2;54,4;77,3;27,5;77,3;
00:04:13,775;35,9;35,9;54,2;77,3;27,5;77,3;
00:04:13,787;36,1;36,1;53,9;76,8;27,6;76,8;
00:04:13,800;35,9;35,9;53,9;76,6;27,6;76,6;
00:04:13,812;36,2;36,2;53,9;76,1;27,9;76,1;
00:04:13,825;35,8;35,8;54,1;75,7;27,5;75,7;
00:04:13,837;36,0;36,0;53,7;75,8;28,0;75,8;
00:04:13,850;36,0;36,0;53,6;75,1;27,5;75,1;
00:04:13,862;36,1;36,1;53,9;74,8;27,4;74,8;
00:04:13,875;36,0;36,0;53,6;74,7;27,7;74,7;
00:04:13,887;36,0;36,0;53,6;74,6;27,5;74,6;
00:04:13,900;35,9;35,9;53,2;74,1;27,5;74,1;
00:04:13,912;35,7;35,7;53,2;73,7;27,6;73,7;
00:04:13,925;35,9;35,9;53,1;73,5;27,7;73,5;
00:04:13,937;35,9;35,9;53,0;73,2;27,6;73,2;
00:04:13,950;35,9;35,9;52,9;72,7;27,6;72,7;
00:04:13,962;35,9;35,9;52,8;72,5;27,6;72,5;
00:04:13,975;35,6;35,6;52,5;72,5;27,4;72,5;
00:04:13,987;35,9;35,9;52,7;71,6;27,7;71,6;
00:04:14,000;36,0;36,0;52,7;71,6;27,4;71,6;
00:04:14,012;35,7;35,7;52,3;71,3;27,7;71,3;
00:04:14,025;35,8;35,8;52,5;71,2;27,4;71,2;
00:04:14,037;35,9;35,9;52,4;71,0;27,6;71,0;
00:04:14,050;35,5;35,5;52,3;70,5;27,7;70,5;
00:04:14,062;35,8;35,8;52,2;70,3;27,4;70,3;
00:04:14,075;35,9;35,9;51,9;70,1;27,4;70,1;
00:04:14,087;35,8;35,8;51,9;69,8;27,5;69,8;
00:04:14,100;35,8;35,8;51,9;69,8;27,8;69,8;
00:04:14,112;35,6;35,6;51,8;69,6;27,4;69,6;
00:04:14,125;35,5;35,5;51,4;68,8;27,4;68,8;
00:04:14,137;35,9;35,9;51,8;69,0;27,9;69,0;
00:04:14,150;35,5;35,5;51,4;68,3;27,6;68,3;
00:04:14,162;36,0;36,0;51,9;68,3;27,4;68,3;
00:04:14,175;35,6;35,6;51,5;68,2;27,7;68,2;
00:04:14,187;35,5;35,5;51,5;68,1;27,6;68,1;
00:04:14,200;35,6;35,6;50,9;67,6;27,6;67,6;
00:04:14,212;35,8;35,8;51,1;67,3;27,4;67,3;
00:04:14,225;35,8;35,8;50,6;67,2;27,6;67,2;
00:04:14,237;35,7;35,7;50,8;66,9;27,6;66,9;
00:04:14,250;35,7;35,7;50,9;67,1;27,6;67,1;
00:04:14,262;35,9;35,9;50,8;66,5;27,6;66,5;
00:04:14,275;35,6;35,6;50,6;66,2;27,6;66,2;
00:04:14,287;35,7;35,7;50,7;66,4;27,6;66,4;
00:04:14,300;35,7;35,7;50,6;65,8;27,6;65,8;
00:04:14,312;35,7;35,7;50,4;65,4;27,8;65,4;
00:04:14,325;35,5;35,5;50,2;65,6;27,7;65,6;
00:04:14,337;35,6;35,6;50,1;65,3;27,7;65,3;
00:04:14,350;35,7;35,7;50,5;64,9;27,6;64,9;
00:04:14,362;35,7;35,7;50,0;64,9;27,6;64,9;
00:04:14,375;36,2;36,2;49,9;64,8;27,7;64,8;
00:04:14,387;35,6;35,6;50,0;64,5;27,7;64,5;
00:04:14,400;35,6;35,6;50,0;64,4;27,7;64,4;
00:04:14,412;35,6;35,6;49,6;64,0;27,6;64,0;
00:04:14,425;35,3;35,3;49,9;63,8;27,6;63,8;
00:04:14,437;35,7;35,7;49,6;63,4;27,5;63,4;
00:04:14,450;35,5;35,5;49,6;63,4;27,6;63,4;
00:04:14,462;35,5;35,5;49,6;63,1;27,6;63,1;
00:04:14,475;35,8;35,8;49,6;63,0;27,8;63,0;
00:04:14,487;35,6;35,6;49,2;63,0;27,6;63,0;
00:04:14,500;35,4;35,4;49,0;62,7;27,7;62,7;
00:04:14,512;35,5;35,5;48,8;62,4;27,9;62,4;
00:04:14,525;35,4;35,4;48,8;62,3;27,6;62,3;
00:04:14,537;35,5;35,5;49,1;62,0;27,5;62,0;
00:04:14,550;35,3;35,3;48,8;62,1;27,5;62,1;
00:04:14,562;35,3;35,3;48,9;61,6;27,6;61,6;
00:04:14,575;35,4;35,4;48,7;61,6;27,6;61,6;
00:04:14,587;35,3;35,3;49,1;61,4;27,6;61,4;
00:04:14,600;35,2;35,2;48,8;61,4;27,8;61,4;
00:04:14,612;35,0;35,0;48,5;60,8;27,4;60,8;
00:04:14,625;35,1;35,1;48,0;60,6;27,6;60,6;
00:04:14,637;35,1;35,1;48,4;60,6;27,5;60,6;
00:04:14,650;35,1;35,1;48,2;60,4;27,5;60,4;
00:04:14,662;35,0;35,0;48,0;60,6;27,6;60,6;
00:04:14,675;35,1;35,1;48,4;60,3;27,5;60,3;
00:04:14,687;35,3;35,3;47,8;59,8;27,6;59,8;
00:04:14,700;35,3;35,3;48,0;59,6;27,5;59,6;
00:04:14,712;35,0;35,0;47,7;59,6;27,5;59,6;
00:04:14,725;35,3;35,3;47,9;59,6;27,4;59,6;
00:04:14,737;35,1;35,1;47,8;59,3;27,6;59,3;
00:04:14,750;35,3;35,3;47,6;59,1;27,8;59,1;
00:04:14,762;35,3;35,3;47,8;58,7;28,1;58,7;
00:04:14,775;35,3;35,3;47,4;58,7;27,6;58,7;
00:04:14,787;35,5;35,5;47,5;58,6;27,6;58,6;
00:04:14,800;35,1;35,1;47,3;58,8;27,9;58,8;
00:04:14,812;35,3;35,3;47,6;58,5;27,6;58,5;
00:04:14,825;35,5;35,5;47,2;58,4;27,6;58,4;
00:04:14,837;35,2;35,2;47,3;58,0;27,9;58,0;
00:04:14,850;35,5;35,5;47,3;57,9;27,7;57,9;
00:04:14,862;35,3;35,3;47,2;57,7;27,6;57,7;
00:04:14,875;35,2;35,2;46,8;57,5;27,8;57,5;
00:04:14,887;35,1;35,1;47,3;57,6;27,7;57,6;
00:04:14,900;35,3;35,3;46,9;57,3;27,6;57,3;
00:04:14,912;35,3;35,3;46,8;57,0;27,6;57,0;
00:04:14,925;35,2;35,2;46,6;56,9;27,4;56,9;
00:04:14,937;34,9;34,9;46,4;56,8;27,4;56,8;
00:04:14,950;35,6;35,6;46,5;56,7;27,4;56,7;
00:04:14,962;35,1;35,1;46,5;56,8;27,7;56,8;
00:04:14,975;35,0;35,0;46,3;56,3;27,5;56,3;
00:04:14,987;35,1;35,1;46,2;56,4;27,6;56,4;
00:04:15,000;34,8;34,8;46,2;56,1;27,7;56,1;
00:04:15,012;35,2;35,2;46,5;56,0;27,7;56,0;
00:04:15,025;35,1;35,1;46,4;55,9;27,9;55,9;
00:04:15,037;35,1;35,1;46,4;56,0;27,8;56,0;
00:04:15,050;35,0;35,0;46,3;55,6;27,5;55,6;
00:04:15,062;35,3;35,3;46,3;55,5;27,7;55,5;
00:04:15,075;34,9;34,9;45,8;55,5;27,5;55,5;
00:04:15,087;34,6;34,6;45,8;55,1;27,4;55,1;
